optimizer_step,lead_days,metric,field,region,mean,p10,p90
13440,510,rmse,streamfunction,south,0.2555252524061333,0.22847318477278014,0.2817269933164494
13440,520,rmse,streamfunction,south,0.26710564623892225,0.23439499461921082,0.29824252256565975
13440,530,rmse,streamfunction,south,0.28021793485503493,0.24197230112375578,0.3164890109703099
13440,540,rmse,streamfunction,south,0.2941646647783658,0.2500172680873718,0.3363131762153201
13440,550,rmse,streamfunction,south,0.30885432927178347,0.25874380607738523,0.3596075335357357
13440,560,rmse,streamfunction,south,0.324546257183493,0.2665264146326588,0.38284442360743426
13440,570,rmse,streamfunction,south,0.34133337213252724,0.2745099849293862,0.40743972802987094
13440,580,rmse,streamfunction,south,0.35936162465670757,0.2829264605714059,0.43331740477884256
13440,590,rmse,streamfunction,south,0.3783598198132451,0.29200163553049824,0.4607791470298419
13440,600,rmse,streamfunction,south,0.3985947462631245,0.30080925075309173,0.48820158090193316
13440,610,rmse,streamfunction,south,0.4195231454457721,0.3095939611651942,0.5155112755107606
13440,620,rmse,streamfunction,south,0.4411555882929976,0.31895042322288175,0.5430847669364759
13440,630,rmse,streamfunction,south,0.46301260932493143,0.3289625089826275,0.5718607000219571
13440,640,rmse,streamfunction,south,0.48481858754223095,0.3395411023357464,0.6001359283241485
13440,650,rmse,streamfunction,south,0.5066340107626555,0.3507367267378143,0.6282373151298588
13440,660,rmse,streamfunction,south,0.5281857192260799,0.36206894864526473,0.6560974475661113
13440,670,rmse,streamfunction,south,0.5493494266750734,0.3741048208492857,0.6819710565385433
13440,680,rmse,streamfunction,south,0.5700708645148929,0.3865235680161051,0.7054405760733748
13440,690,rmse,streamfunction,south,0.5904139156262985,0.3986959907984805,0.7292498314629319
13440,700,rmse,streamfunction,south,0.6105618729174441,0.41152390602895467,0.7530847229532783
13440,710,rmse,streamfunction,south,0.6303178008966879,0.4255674918240154,0.7749233907908887
13440,720,rmse,streamfunction,south,0.6500061451653788,0.4411304105967888,0.7950216652271197
13440,730,rmse,streamfunction,south,0.6697861745049725,0.4576852010777385,0.8141755086066389
13440,740,rmse,streamfunction,south,0.689817087319271,0.4756628906922005,0.8330409092480583
13440,750,rmse,streamfunction,south,0.7101949358507694,0.49478139855917685,0.8518899878556945
13440,760,rmse,streamfunction,south,0.7310465581656147,0.515136065592172,0.8712108214618496
13440,770,rmse,streamfunction,south,0.7527816017683361,0.5359298166838289,0.8922862918286071
13440,780,rmse,streamfunction,south,0.7751002873921661,0.5561092010517646,0.9149745678058623
13440,790,rmse,streamfunction,south,0.7980096709049204,0.5760448883977359,0.940778003222395
13440,800,rmse,streamfunction,south,0.8214499789051485,0.5957731852796678,0.9678965283063119
13440,810,rmse,streamfunction,south,0.8453040474525484,0.6153328739141652,0.9973692111243149
13440,820,rmse,streamfunction,south,0.8694290844534366,0.6344351463001064,1.0243331717124482
13440,830,rmse,streamfunction,south,0.8936800807067306,0.6525949316954388,1.0478373308131408
13440,840,rmse,streamfunction,south,0.9183480529619682,0.6703219292596019,1.0772711703493125
13440,850,rmse,streamfunction,south,0.9432807980515783,0.6877562692079403,1.1120592921904748
13440,860,rmse,streamfunction,south,0.9683268208564809,0.7049180536660535,1.147533658434235
13440,870,rmse,streamfunction,south,0.9931057033875406,0.721714607226646,1.1830967900076692
13440,880,rmse,streamfunction,south,1.0175335257364069,0.7378452674877412,1.2177254709753804
13440,890,rmse,streamfunction,south,1.041777319743385,0.7532799179723599,1.2512304678446922
13440,900,rmse,streamfunction,south,1.065813858963208,0.7678333336820019,1.2833795830841053
13440,910,rmse,streamfunction,south,1.0896718422226515,0.7816439717165238,1.3145641104922077
13440,920,rmse,streamfunction,south,1.11312276700949,0.7943210153971076,1.3450814921503003
13440,930,rmse,streamfunction,south,1.1360752591034098,0.8063968552528051,1.3748197875965826
13440,940,rmse,streamfunction,south,1.1590084420744833,0.8181565774620301,1.4042036921390335
13440,950,rmse,streamfunction,south,1.1819303108560608,0.8294095436513089,1.4330745133418064
13440,960,rmse,streamfunction,south,1.2048595388741903,0.8400439312017725,1.461666194020052
13440,970,rmse,streamfunction,south,1.2276910565657915,0.849891003160263,1.4903009079602032
13440,980,rmse,streamfunction,south,1.2505136034568283,0.859277690076052,1.5197583300802868
13440,990,rmse,streamfunction,south,1.2733786457147422,0.8687698601842945,1.5503549237182706
13440,1000,rmse,streamfunction,south,1.2962854647758149,0.8784352913103445,1.5814888081269045
13440,1010,rmse,streamfunction,south,1.3196358913508701,0.8894032778857822,1.6134311227313651
13440,1020,rmse,streamfunction,south,1.3435777981942911,0.9016378921260362,1.6449523594968285
13440,1030,rmse,streamfunction,south,1.368295706849244,0.9153052364569845,1.6760799044185728
13440,1040,rmse,streamfunction,south,1.3932769612337228,0.930767052180967,1.7058751098773706
13440,1050,rmse,streamfunction,south,1.4183051404760887,0.948493538287234,1.733673324583096
13440,1060,rmse,streamfunction,south,1.4433599847431882,0.9685041341387324,1.7596971403538053
13440,1070,rmse,streamfunction,south,1.4684503443224264,0.9902518968841743,1.7841536421437654
13440,1080,rmse,streamfunction,south,1.4936612913047709,1.0140636461170747,1.807103093641348
13440,1090,rmse,streamfunction,south,1.51874708442701,1.0395537200479716,1.8285658085263976
13440,1100,rmse,streamfunction,south,1.5437539850400899,1.0671460093708862,1.8497608080138206
13440,1110,rmse,streamfunction,south,1.5691484760488812,1.100001954489699,1.872349173197969
13440,1120,rmse,streamfunction,south,1.5951979340700464,1.1363963606654264,1.9037571454111626
13440,1130,rmse,streamfunction,south,1.6219991989945233,1.175165203255303,1.9347737139832684
13440,1140,rmse,streamfunction,south,1.649449625638765,1.216647237556576,1.9655832890021079
13440,1150,rmse,streamfunction,south,1.677507326807796,1.259548663186566,1.9980749432829852
13440,1160,rmse,streamfunction,south,1.7061392216578473,1.3049174089341162,2.02606021058401
13440,1170,rmse,streamfunction,south,1.7355261452862663,1.355210230873933,2.059338426807633
13440,1180,rmse,streamfunction,south,1.765683922313406,1.4084105980403132,2.0882555335969295
13440,1190,rmse,streamfunction,south,1.7965256644917718,1.455827128428836,2.125858729533188
13440,1200,rmse,streamfunction,south,1.828238224316953,1.487078698190697,2.1648488485464448
13440,1210,rmse,streamfunction,south,1.8606139583821828,1.5223848146671073,2.2117832574651493
13440,1220,rmse,streamfunction,south,1.893990244070422,1.5605166274496654,2.2643756895212563
13440,1230,rmse,streamfunction,south,1.9286040563071798,1.5980345617763587,2.3166523345035515
13440,1240,rmse,streamfunction,south,1.9644820200162754,1.6346503185862717,2.367469002266545
13440,1250,rmse,streamfunction,south,2.002023160627082,1.6702579829856679,2.4113140119227587
13440,1260,rmse,streamfunction,south,2.0414455684225126,1.7043768044485295,2.449162705877932
13440,1270,rmse,streamfunction,south,2.083319143230582,1.7367016720925013,2.485692777599898
13440,1280,rmse,streamfunction,south,2.128327366917692,1.769777035839177,2.52136587254787
13440,1290,rmse,streamfunction,south,2.1767758360586495,1.804573206792625,2.5750063881712957
13440,1300,rmse,streamfunction,south,2.228436563416786,1.8415320074951167,2.6376622538821297
13440,1310,rmse,streamfunction,south,2.2832369374197308,1.8818049958081797,2.702331452176964
13440,1320,rmse,streamfunction,south,2.341163672641731,1.9253187698614014,2.7681221345085083
13440,1330,rmse,streamfunction,south,2.402326763849413,1.9726174039169708,2.846396778597198
13440,1340,rmse,streamfunction,south,2.4665010137446837,2.0338142078421475,2.9278888056776333
13440,1350,rmse,streamfunction,south,2.5333340610053114,2.1012430429869786,3.024229735233119
13440,1360,rmse,streamfunction,south,2.6031348476761806,2.1734957957148664,3.1236004682282967
13440,1370,rmse,streamfunction,south,2.6763294694459883,2.250447406084867,3.2016253840416886
13440,1380,rmse,streamfunction,south,2.7530871661189207,2.329833642529708,3.284605674894985
13440,1390,rmse,streamfunction,south,2.8336605163309323,2.400101312156358,3.382467334404455
13440,1400,rmse,streamfunction,south,2.91827066543345,2.477409601745543,3.4821576687257454
13440,1410,rmse,streamfunction,south,3.007220927262239,2.5459168069673797,3.5671477799608766
13440,1420,rmse,streamfunction,south,3.1009412690070737,2.5934789103574105,3.67815270912104
13440,1430,rmse,streamfunction,south,3.1994862139602125,2.632684191781078,3.799220658503436
13440,1440,rmse,streamfunction,south,3.3033311251360358,2.6994430148436823,3.923853356277487
13440,1450,rmse,streamfunction,south,3.413073521738672,2.7848287021873217,4.063524573621919
13440,1460,rmse,streamfunction,south,3.5288958175239893,2.8759615314160887,4.207713023740396
13440,1470,rmse,streamfunction,south,3.6504484564188786,2.9721723235681425,4.3553384311991525
13440,1480,rmse,streamfunction,south,3.7782882591271374,3.0737126922964584,4.506061466214332
13440,1490,rmse,streamfunction,south,3.9123758705712692,3.17933566693995,4.660164188754782
13440,1500,rmse,streamfunction,south,4.052738451059883,3.288488096582357,4.818187593302184
13440,1510,rmse,streamfunction,south,4.198715857041499,3.3999338050694727,4.979116498362409
13440,1520,rmse,streamfunction,south,4.349425007823488,3.5120329327003943,5.141050992313481
13440,1530,rmse,streamfunction,south,4.50497280716272,3.6234862054897525,5.303578429454606
13440,1540,rmse,streamfunction,south,4.665315225199594,3.724857360478674,5.478318753963854
13440,1550,rmse,streamfunction,south,4.8294184114448795,3.8188910676654553,5.665670610941023
13440,1560,rmse,streamfunction,south,4.996414593764943,3.9042651972596967,5.857973234559203
13440,1570,rmse,streamfunction,south,5.166085771817795,3.981111580933392,6.055959913055022
13440,1580,rmse,streamfunction,south,5.337860375229446,4.05088676866571,6.260102825667106
13440,1590,rmse,streamfunction,south,5.510348072785308,4.115386841850194,6.495088209200267
13440,1600,rmse,streamfunction,south,5.6821749088739235,4.176179188589621,6.744794539378061
13440,1610,rmse,streamfunction,south,5.852957556976404,4.246829084143703,7.018845954470343
13440,1620,rmse,streamfunction,south,6.023651233756767,4.375945014322364,7.297753166248468
13440,1630,rmse,streamfunction,south,6.194867396473153,4.51060233819162,7.587173075349814
13440,1640,rmse,streamfunction,south,6.367005927386626,4.649618203529973,7.902870370917064
13440,1650,rmse,streamfunction,south,6.54082468731785,4.795337654206129,8.22972712461225
13440,1660,rmse,streamfunction,south,6.715932128946586,4.949748651722108,8.56850213523133
13440,1670,rmse,streamfunction,south,6.892788972219431,5.112415129598681,8.918834626939885
13440,1680,rmse,streamfunction,south,7.07149264342731,5.281133218614338,9.115238548422727
13440,1690,rmse,streamfunction,south,7.251591661023734,5.438753514172999,9.304385897771953
13440,1700,rmse,streamfunction,south,7.432655949188077,5.60466192774064,9.494708619847854
13440,1710,rmse,streamfunction,south,7.613787651229648,5.778379650588664,9.684591615991994
13440,1720,rmse,streamfunction,south,7.794431104828376,5.959412532777315,9.87203761117225
13440,1730,rmse,streamfunction,south,7.974647799022349,6.147729169859827,10.059823185121934
13440,1740,rmse,streamfunction,south,8.155681686476793,6.287473902941349,10.25229533273625
13440,1750,rmse,streamfunction,south,8.338424275626702,6.429944126610222,10.451384063039363
13440,1760,rmse,streamfunction,south,8.52453915925283,6.5771021525459625,10.657733121631399
13440,1770,rmse,streamfunction,south,8.714118060565045,6.729957948377584,10.87059723838164
13440,1780,rmse,streamfunction,south,8.907527907639231,6.8886264256966285,11.091558328239888
13440,1790,rmse,streamfunction,south,9.105875704137693,7.053899657364412,11.320339231438254
13440,1800,rmse,streamfunction,south,9.309710801243325,7.218785115242396,11.556870206541873
13440,1810,rmse,streamfunction,south,9.519493494362068,7.341562299208048,11.800660473091954
13440,1820,rmse,streamfunction,south,9.736559553363133,7.4656767925612115,12.051654869319554
13440,1830,rmse,streamfunction,south,9.961487743506664,7.591557306442712,12.311824559420177
13440,1840,rmse,streamfunction,south,10.194032099312247,7.720471105378139,12.582262004177739
13440,1850,rmse,streamfunction,south,10.432678041470858,7.850684659284726,12.863604839373464
13440,1860,rmse,streamfunction,south,10.676194827567343,7.983768509483442,13.155377243077783
13440,1870,rmse,streamfunction,south,10.924663506937872,8.123077957206313,13.396665622970813
13440,1880,rmse,streamfunction,south,11.178434124976892,8.27018319855323,13.583205990331416
13440,1890,rmse,streamfunction,south,11.437373014770357,8.417269491215741,13.77804314984821
13440,1900,rmse,streamfunction,south,11.700933680131312,8.540940783043085,13.977981511342483
13440,1910,rmse,streamfunction,south,11.96985392079953,8.672135665990208,14.244991544860055
13440,1920,rmse,streamfunction,south,12.244668052164695,8.811890980855761,14.638454820459614
13440,1930,rmse,streamfunction,south,12.525406477546458,8.95958842260153,15.044688363954016
13440,1940,rmse,streamfunction,south,12.812671663049365,9.114519911853069,15.462860027199454
13440,1950,rmse,streamfunction,south,13.106778682399932,9.27791299120885,15.892382363792827
13440,1960,rmse,streamfunction,south,13.408636741733716,9.451306567792898,16.332656215675385
13440,1970,rmse,streamfunction,south,13.718291044345687,9.636091707117895,16.780795568501702
13440,1980,rmse,streamfunction,south,14.035301736492304,9.83365156899503,17.234034861195646
13440,1990,rmse,streamfunction,south,14.361008667102947,10.045637909727843,17.693456662121783
13440,2000,rmse,streamfunction,south,14.697047495935953,10.272908288186215,18.158913817411893
13440,0,rmse,streamfunction,north,4.490563462312236e-08,4.3002976607864516e-08,4.677396390695519e-08
13440,10,rmse,streamfunction,north,0.07882575311213524,0.056645803701041685,0.11543697307327509
13440,20,rmse,streamfunction,north,0.11399383268609257,0.07571751857219773,0.14127573998223167
13440,30,rmse,streamfunction,north,0.14235969329828171,0.08987365743269334,0.2030428503179151
13440,40,rmse,streamfunction,north,0.18003701076120054,0.10926649161052546,0.23673061153087388
13440,50,rmse,streamfunction,north,0.2158831449412505,0.1406638808960761,0.28996442194743394
13440,60,rmse,streamfunction,north,0.2615642101482934,0.18834950600641237,0.3470459614139217
13440,70,rmse,streamfunction,north,0.30306188320021854,0.21803296721395493,0.40589099414345253
13440,80,rmse,streamfunction,north,0.3414481558480562,0.2461971900871135,0.4457564339645924
13440,90,rmse,streamfunction,north,0.38806569536269925,0.28393928638672405,0.4973999909491024
13440,100,rmse,streamfunction,north,0.43208944049909814,0.30888694829010716,0.5802585363685274
13440,110,rmse,streamfunction,north,0.49482304020921647,0.3828597452890112,0.671995488442333
13440,120,rmse,streamfunction,north,0.5491367520875123,0.44302749418881515,0.7272100835663233
13440,130,rmse,streamfunction,north,0.6015048201254772,0.47067006512521103,0.7602383589735616
13440,140,rmse,streamfunction,north,0.6621260021188143,0.537443901421542,0.8537441068463627
13440,150,rmse,streamfunction,north,0.7109983910426921,0.5971829807705913,0.8877835836941583
13440,160,rmse,streamfunction,north,0.7601387916946231,0.6312355245547145,0.9490888362557434
13440,170,rmse,streamfunction,north,0.7926272185568533,0.6625977631329046,0.9750339204434368
13440,180,rmse,streamfunction,north,0.8399370337971915,0.6979824887733741,1.0329909073447492
13440,190,rmse,streamfunction,north,0.876926495309461,0.7311002079594304,1.044071832092249
13440,200,rmse,streamfunction,north,0.9148380899693953,0.7607726012231963,1.0960814940701407
13440,210,rmse,streamfunction,north,0.9614374901682143,0.7957480826642211,1.127611472756639
13440,220,rmse,streamfunction,north,0.9982273551370071,0.7886310989134905,1.1937959422813398
13440,230,rmse,streamfunction,north,1.0494790272390906,0.8317401513294718,1.221332581616023
13440,240,rmse,streamfunction,north,1.0931958357815645,0.8839762345183959,1.2050590992696566
13440,250,rmse,streamfunction,north,1.140263034008035,0.9383038208541146,1.2497617692436283
13440,260,rmse,streamfunction,north,1.1914411445782442,0.9804752964593089,1.3080165407270419
13440,270,rmse,streamfunction,north,1.2481071117671583,1.0437150802418622,1.3848616197852472
13440,280,rmse,streamfunction,north,1.3074416851865973,1.1065062581248488,1.481048369594845
13440,290,rmse,streamfunction,north,1.3511292294697204,1.1276795119074452,1.513797545909418
13440,300,rmse,streamfunction,north,1.4132469682106705,1.1919924534447564,1.5901588701063405
13440,310,rmse,streamfunction,north,1.4697072426466087,1.2734418841865935,1.6701076092174298
13440,320,rmse,streamfunction,north,1.514402145599219,1.3249157256217294,1.6947277330188886
13440,330,rmse,streamfunction,north,1.5556724738312204,1.3667784981017084,1.7791951978789573
13440,340,rmse,streamfunction,north,1.5984664201761805,1.393887446960709,1.8231906048430349
13440,350,rmse,streamfunction,north,1.651594476234831,1.4479974954010852,1.8951364421564212
13440,360,rmse,streamfunction,north,1.6945233043175023,1.487932382604001,1.9474818903993818
13440,370,rmse,streamfunction,north,1.7324227241987762,1.5206170492716147,1.956562890843289
13440,380,rmse,streamfunction,north,1.7757562365702593,1.560638673600166,2.0125442122140433
13440,390,rmse,streamfunction,north,1.8185746344364908,1.6093926300889823,2.0109609876016776
13440,400,rmse,streamfunction,north,1.8690424250814068,1.681762684961009,2.0642966145691557
13440,410,rmse,streamfunction,north,1.915930107345419,1.738175148004696,2.118714649692321
13440,420,rmse,streamfunction,north,1.9677814345793534,1.7966851002025943,2.1386837865037864
13440,430,rmse,streamfunction,north,2.017743160143662,1.821774189365294,2.15721305801385
13440,440,rmse,streamfunction,north,2.0806469104471916,1.890790488757412,2.178518928034269
13440,450,rmse,streamfunction,north,2.142276331051396,1.9751663433711462,2.2361508218551704
13440,460,rmse,streamfunction,north,2.193654934187926,2.044398802351527,2.31484778793669
13440,470,rmse,streamfunction,north,2.2487731634243673,2.1047565493969356,2.4047048191882685
13440,480,rmse,streamfunction,north,2.3071793837232213,2.124660068276078,2.484811983750868
13440,490,rmse,streamfunction,north,2.3640651940085484,2.1381200957998594,2.5703440542614646
13440,500,rmse,streamfunction,north,2.4096177371162395,2.168669146969345,2.67135938254921
13440,510,rmse,streamfunction,north,2.465606282425385,2.2388811874504784,2.7965370023643388
13440,520,rmse,streamfunction,north,2.5336795050987826,2.2935379731152157,2.8792829117856122
13440,530,rmse,streamfunction,north,2.5948956180708067,2.307870009487603,2.960682769410125
13440,540,rmse,streamfunction,north,2.652014605495007,2.3132739253968677,3.0553136616430687
13440,550,rmse,streamfunction,north,2.7215076110737537,2.334561464635047,3.1532823261215084
13440,560,rmse,streamfunction,north,2.7998702399877455,2.3749145407839882,3.2645798768005547
13440,570,rmse,streamfunction,north,2.878696052944087,2.451236102154538,3.3856376003256323
13440,580,rmse,streamfunction,north,2.9617090992873347,2.5376681016233547,3.5136122840958737
13440,590,rmse,streamfunction,north,3.0586301394295083,2.6377375575253614,3.639300687033165
13440,600,rmse,streamfunction,north,3.1590595501442893,2.7033459487453797,3.757039566754209
13440,610,rmse,streamfunction,north,3.257130608687474,2.7870289093703655,3.863903630431784
13440,620,rmse,streamfunction,north,3.356080162979751,2.8994853839568444,3.9552165538385617
13440,630,rmse,streamfunction,north,3.4582688531451273,2.982393505164055,4.036918230008617
13440,640,rmse,streamfunction,north,3.5559723035270014,3.0455830303859845,4.146558448784651
13440,650,rmse,streamfunction,north,3.648781918930903,3.1300437794562335,4.282874114900434
13440,660,rmse,streamfunction,north,3.7395602853991523,3.1839009503681224,4.402039927029288
13440,670,rmse,streamfunction,north,3.839609309364966,3.219776288727376,4.510809930057681
13440,680,rmse,streamfunction,north,3.952435753111001,3.295054899533173,4.615974414051146
13440,690,rmse,streamfunction,north,4.06083002123352,3.3407886467501138,4.724581684030946
13440,700,rmse,streamfunction,north,4.174925989666957,3.394193479307762,4.833544034455841
13440,710,rmse,streamfunction,north,4.289997484367787,3.4676012639806655,4.946961332051532
13440,720,rmse,streamfunction,north,4.416426696744367,3.5329780083731412,5.086768616613419
13440,730,rmse,streamfunction,north,4.540545745936216,3.6166092307111493,5.207695476226979
13440,740,rmse,streamfunction,north,4.670959851855503,3.72274413778816,5.363661876099414
13440,750,rmse,streamfunction,north,4.805242364094322,3.8338077448437065,5.501378434886971
13440,760,rmse,streamfunction,north,4.9412844635315905,3.9556159214209745,5.65335621713358
13440,770,rmse,streamfunction,north,5.077475818283156,4.075454661880713,5.812330988455021
13440,780,rmse,streamfunction,north,5.211394598164083,4.204949648718392,5.996627631958144
13440,790,rmse,streamfunction,north,5.354588291510229,4.326606858446878,6.215319343559202
13440,800,rmse,streamfunction,north,5.492352508573717,4.45183665360775,6.382691139586813
13440,810,rmse,streamfunction,north,5.637483825125163,4.573812142194953,6.575291115931423
13440,820,rmse,streamfunction,north,5.784811990391203,4.685201039638638,6.734972879412096
13440,830,rmse,streamfunction,north,5.922321377920263,4.806324626880312,6.867946358494292
13440,840,rmse,streamfunction,north,6.065808506302753,4.930664407163693,7.013665522030916
13440,850,rmse,streamfunction,north,6.218961353170774,5.0645284554698975,7.185493275683682
13440,860,rmse,streamfunction,north,6.371621217653113,5.205054302170927,7.341047191034215
13440,870,rmse,streamfunction,north,6.523512757001261,5.350249637728288,7.488673172472921
13440,880,rmse,streamfunction,north,6.681397277507634,5.506464055701148,7.656559217702145
13440,890,rmse,streamfunction,north,6.8479794794559625,5.674304617938281,7.851133915436123
13440,900,rmse,streamfunction,north,7.020719354488193,5.847393480669484,8.074092318710665
13440,910,rmse,streamfunction,north,7.194585357429548,5.995418707406445,8.282487620864567
13440,920,rmse,streamfunction,north,7.369580252110703,6.132951235700041,8.490454153900444
13440,930,rmse,streamfunction,north,7.546772112917363,6.2791564651069995,8.699563086144513
13440,940,rmse,streamfunction,north,7.727236973315362,6.447641727334696,8.91535205931195
13440,950,rmse,streamfunction,north,7.9058143608094555,6.620826783688443,9.113973890331525
13440,960,rmse,streamfunction,north,8.078315307019635,6.7748993482134985,9.264671028807776
13440,970,rmse,streamfunction,north,8.24666896148967,6.92346202643939,9.39500955155194
13440,980,rmse,streamfunction,north,8.414435847108464,7.08639915664464,9.536865179823836
13440,990,rmse,streamfunction,north,8.584976245411093,7.274944270794185,9.727035408590936
13440,1000,rmse,streamfunction,north,8.758217685930873,7.470703635433516,9.949520338221923
13440,1010,rmse,streamfunction,north,8.933799238475421,7.668482704550893,10.169757578387788
13440,1020,rmse,streamfunction,north,9.111128190441494,7.862546370102255,10.385897176334876
13440,1030,rmse,streamfunction,north,9.292062284008605,8.007374980923982,10.639891539367026
13440,1040,rmse,streamfunction,north,9.484716291269553,8.177866582844356,10.895336853038717
13440,1050,rmse,streamfunction,north,9.693290799826643,8.376297504677137,11.17096621123945
13440,1060,rmse,streamfunction,north,9.912837581978671,8.545612250495347,11.47392993447061
13440,1070,rmse,streamfunction,north,10.135574106787475,8.721850186200756,11.765434000142657
13440,1080,rmse,streamfunction,north,10.360541594601402,9.043016335942989,12.048687043443918
13440,1090,rmse,streamfunction,north,10.595876352892274,9.337516836668295,12.401854946042752
13440,1100,rmse,streamfunction,north,10.843905533139274,9.598806034727632,12.80860192373042
13440,1110,rmse,streamfunction,north,11.103411593142434,9.862725286973134,13.228573639236842
13440,1120,rmse,streamfunction,north,11.368290788487595,10.090008896122088,13.52005088464292
13440,1130,rmse,streamfunction,north,11.636991637715735,10.311997471636616,13.800959342046246
13440,1140,rmse,streamfunction,north,11.914995218874976,10.443899469814818,14.067115184625083
13440,1150,rmse,streamfunction,north,12.2065061860485,10.58777549703416,14.323224515097614
13440,1160,rmse,streamfunction,north,12.509545377207642,10.741057740690206,14.565464799373883
13440,1170,rmse,streamfunction,north,12.822935616581,10.898875923331714,14.796651772540603
13440,1180,rmse,streamfunction,north,13.145648003930438,11.060874479566797,15.024859186881375
13440,1190,rmse,streamfunction,north,13.479608621671625,11.305654356711,15.253204129859485
13440,1200,rmse,streamfunction,north,13.832495195659629,11.634024289600312,15.595203960856555
13440,1210,rmse,streamfunction,north,14.206800887528663,11.905264711934102,16.00341977409786
13440,1220,rmse,streamfunction,north,14.599570529311457,12.211222035839809,16.5061072007401
13440,1230,rmse,streamfunction,north,15.007140174785073,12.554131728617373,17.0363250594689
13440,1240,rmse,streamfunction,north,15.427954264138513,12.916670055079672,17.59740125179808
13440,1250,rmse,streamfunction,north,15.866101123795442,13.298931620810865,18.182493889616545
13440,1260,rmse,streamfunction,north,16.325839031360893,13.703747779362697,18.787656726891385
13440,1270,rmse,streamfunction,north,16.810454306552938,14.129554565449839,19.4718348444827
13440,1280,rmse,streamfunction,north,17.320015734602674,14.578066237099701,20.20678130475205
13440,1290,rmse,streamfunction,north,17.853022482813813,15.051874771933853,20.96655191107911
13440,1300,rmse,streamfunction,north,18.41006366943315,15.54933271443674,21.736540288932805
13440,1310,rmse,streamfunction,north,18.994545681463073,16.07022120976276,22.52854257576747
13440,1320,rmse,streamfunction,north,19.610335338277416,16.510772247544583,23.370959319793414
13440,1330,rmse,streamfunction,north,20.25928466759605,16.961690894574815,24.269560351853794
13440,1340,rmse,streamfunction,north,20.941260545203033,17.43657651225948,25.21109415762632
13440,1350,rmse,streamfunction,north,21.656954863756287,17.938557386079083,26.171908957807407
13440,1360,rmse,streamfunction,north,22.40684689405491,18.472358713709447,27.14761912479104
13440,1370,rmse,streamfunction,north,23.184937242678146,19.01124313803179,28.143157846856262
13440,1380,rmse,streamfunction,north,23.98852924322026,19.532470015662938,29.175310012786014
13440,1390,rmse,streamfunction,north,24.822028320047707,20.078157548788745,30.25704343518315
13440,1400,rmse,streamfunction,north,25.688988333164257,20.65442368970206,31.355751528649627
13440,1410,rmse,streamfunction,north,26.588598318523587,21.265672381697463,32.472266046586626
13440,1420,rmse,streamfunction,north,27.518814939409925,21.91383896692865,33.61295662998165
13440,1430,rmse,streamfunction,north,28.482688085710173,22.604803571150548,34.78897803845965
13440,1440,rmse,streamfunction,north,29.487662868326957,23.444046040036802,36.01292621634055
13440,1450,rmse,streamfunction,north,30.538228849447115,24.553582873170917,37.352115479837124
13440,1460,rmse,streamfunction,north,31.635274108358107,25.73379074872252,38.85558850282117
13440,1470,rmse,streamfunction,north,32.77937751084715,26.78271782202079,40.396470419691276
13440,1480,rmse,streamfunction,north,33.97434787629065,27.898585076320877,41.97811205167819
13440,1490,rmse,streamfunction,north,35.22066352833986,29.080509515936914,43.60815876743388
13440,1500,rmse,streamfunction,north,36.518254426938306,30.331643082647616,45.295726454191055
13440,1510,rmse,streamfunction,north,37.86842375267981,31.65601745560234,47.04589043927277
13440,1520,rmse,streamfunction,north,39.27526064009204,33.05173496008692,48.857846983797415
13440,1530,rmse,streamfunction,north,40.7424565469552,34.51839055431409,50.73225628638834
13440,1540,rmse,streamfunction,north,42.26970620447574,36.01874126541772,52.67164213069903
13440,1550,rmse,streamfunction,north,43.85694005855968,37.461131063709445,54.679841554890935
13440,1560,rmse,streamfunction,north,45.50624189117738,38.90175547452397,56.75630429993324
13440,1570,rmse,streamfunction,north,47.21865347167646,40.235227096604696,58.898476437843875
13440,1580,rmse,streamfunction,north,48.98974818470709,41.52492900425517,61.097137544878755
13440,1590,rmse,streamfunction,north,50.81401942814615,42.87055284239276,63.346769474295535
13440,1600,rmse,streamfunction,north,52.68696255339307,44.263486414845474,65.63895349214819
13440,1610,rmse,streamfunction,north,54.60563006444158,45.69488168978199,67.95923958473196
13440,1620,rmse,streamfunction,north,56.56929459014455,47.154838576913576,70.29230682524583
13440,1630,rmse,streamfunction,north,58.576599817136604,48.63896667785129,72.62394111605315
13440,1640,rmse,streamfunction,north,60.62829951632038,50.154810845408186,74.94574877187705
13440,1650,rmse,streamfunction,north,62.727080982760036,51.713990932222735,77.26315998606128
13440,1660,rmse,streamfunction,north,64.87970162718338,53.288958656140125,79.59192023289594
13440,1670,rmse,streamfunction,north,67.09371282848107,54.92429009806094,81.94256268934501
13440,1680,rmse,streamfunction,north,69.37631352803523,56.63606180382365,84.33089136076698
13440,1690,rmse,streamfunction,north,71.73064106509395,58.42669271803575,86.77214063989405
13440,1700,rmse,streamfunction,north,74.15570514466899,60.29403566566542,89.27256323683424
13440,1710,rmse,streamfunction,north,76.65366390091857,62.246906466188726,91.9075272050725
13440,1720,rmse,streamfunction,north,79.22811748749264,64.2824305982349,95.27956191915725
13440,1730,rmse,streamfunction,north,81.88207535068032,66.3990230557633,98.7636293477851
13440,1740,rmse,streamfunction,north,84.62106436020302,68.60498956661768,102.34438583834573
13440,1750,rmse,streamfunction,north,87.45097813666183,70.90790553954498,106.01232827344509
