field,method,lead_days,mean_rmse,ratio_to_persistence,ratio_to_climatology
phihyd_surface,loss_v3_960,50,0.025138140014476246,0.9411514911825641,0.46260194001163407
phihyd_surface,loss_v3_960,60,0.0362324949733361,1.2436625593804165,0.6679371945451855
phihyd_surface,loss_v3_960,70,0.05097098252563565,1.6617568135198575,0.9422612280885161
phihyd_surface,loss_v3_960,80,0.07042472443232933,2.2284710752745256,1.3044225889574512
phihyd_surface,loss_v3_960,90,0.09620132207594535,3.018542043632489,1.7847024118631907
phihyd_surface,loss_v3_1440,10,0.003572482797230973,0.36622352026754657,0.06514107786966458
phihyd_surface,loss_v3_1440,20,0.006678147042273647,0.4474153612665518,0.12211306901656671
phihyd_surface,loss_v3_1440,30,0.010810260864457598,0.5771297412845917,0.19801421076324968
phihyd_surface,loss_v3_1440,40,0.016599845858635727,0.7110693301319814,0.3047754654654003
phihyd_surface,loss_v3_1440,50,0.02453745951945031,0.9186625026061467,0.45154798127936
phihyd_surface,loss_v3_1440,60,0.03524564320773438,1.2097893581713772,0.649744823298517
phihyd_surface,loss_v3_1440,70,0.04951309590703911,1.6142267699195842,0.915310402980099
phihyd_surface,loss_v3_1440,80,0.06842111798900145,2.16507034433549,1.2673113396749789
phihyd_surface,loss_v3_1440,90,0.09359507829778724,2.936765034225952,1.7363520414482163
phihyd_surface,loss_v3_1920,10,0.003752779427277683,0.3847061471396089,0.06842862814887493
phihyd_surface,loss_v3_1920,20,0.006888884739708845,0.46153414038800544,0.12596650722755515
phihyd_surface,loss_v3_1920,30,0.010994877928385029,0.5869859325159681,0.20139588699339614
phihyd_surface,loss_v3_1920,40,0.016731642262527237,0.7167149476531939,0.307195265666244
phihyd_surface,loss_v3_1920,50,0.024617518936456355,0.921659861983374,0.4530212661604956
phihyd_surface,loss_v3_1920,60,0.03529536403991558,1.2114960012675953,0.6506614146947762
phihyd_surface,loss_v3_1920,70,0.04960451711797052,1.617207285747175,0.9170004363719851
phihyd_surface,loss_v3_1920,80,0.0686982383882558,2.173839349810268,1.2724442260520583
phihyd_surface,loss_v3_1920,90,0.09426186785653785,2.957687120055032,1.7487221514220477
phihyd_surface,loss_v3_2400,10,0.0036359977076278515,0.37273458145251626,0.06629921632935283
phihyd_surface,loss_v3_2400,20,0.006600375214798583,0.44220488745310477,0.12069097446310902
phihyd_surface,loss_v3_2400,30,0.010577581206302124,0.5647076219114165,0.19375216015707028
phihyd_surface,loss_v3_2400,40,0.016233493880955158,0.6953763136075943,0.2980491924943968
phihyd_surface,loss_v3_2400,50,0.023990105468503855,0.8981700126702795,0.4414753567456737
phihyd_surface,loss_v3_2400,60,0.03441149610681114,1.181157669429065,0.6343675252449691
phihyd_surface,loss_v3_2400,70,0.04826618098412399,1.5735748290237686,0.8922596488378381
phihyd_surface,loss_v3_2400,80,0.06669773562224927,2.110536829481119,1.2353904637791477
phihyd_surface,loss_v3_2400,90,0.09138937724961174,2.867555992126241,1.6954324376882979
phihyd_surface,loss_v3_2880,10,0.003563182470302477,0.365270122123815,0.06497149459801606
phihyd_surface,loss_v3_2880,20,0.006643651092114548,0.4451042384498533,0.12148229429479061
phihyd_surface,loss_v3_2880,30,0.010726418400493761,0.5726536254773216,0.19647844770087716
phihyd_surface,loss_v3_2880,40,0.016476899068112727,0.7058027937602845,0.3025181453897665
phihyd_surface,loss_v3_2880,50,0.024422508833446988,0.9143588425309707,0.4494326135425194
phihyd_surface,loss_v3_2880,60,0.03519388836705022,1.2080128987342629,0.6487907354523406
phihyd_surface,loss_v3_2880,70,0.049588320259418756,1.6166792354973591,0.916701017544371
phihyd_surface,loss_v3_2880,80,0.06872363051192629,2.174642840538781,1.2729145446789947
phihyd_surface,loss_v3_2880,90,0.09418240392373668,2.9551937528440977,1.7472479567907677
surface_speed,source_persistence,10,0.0022522846711109635,1.0,0.5904322439029503
surface_speed,source_persistence,20,0.003269322424980432,1.0,0.8578947124058847
surface_speed,source_persistence,30,0.00389472675332972,1.0,1.0222268368763237
surface_speed,source_persistence,40,0.0046895897166837975,1.0,1.2321660030137536
surface_speed,source_persistence,50,0.005108995292404736,1.0,1.3427853706607462
surface_speed,source_persistence,60,0.005369851769689746,1.0,1.411564472203914
surface_speed,source_persistence,70,0.005494062827158443,1.0,1.4463851970436914
surface_speed,source_persistence,80,0.00556076777909227,1.0,1.464275121764983
surface_speed,source_persistence,90,0.00563814094790292,1.0,1.4843276168025648
surface_speed,source_climatology,10,0.0038146369788726723,1.693674439914854,1.0
surface_speed,source_climatology,20,0.0038108667388937817,1.1656442049812785,1.0
surface_speed,source_climatology,30,0.0038100415806251544,0.9782564533873485,1.0
surface_speed,source_climatology,40,0.0038059723326349976,0.8115789573434918,1.0
surface_speed,source_climatology,50,0.0038047743176489518,0.744720654431861,1.0
surface_speed,source_climatology,60,0.0038041845593532477,0.7084338120515833,1.0
surface_speed,source_climatology,70,0.0037984783295542,0.6913787572245131,1.0
surface_speed,source_climatology,80,0.0037976249793751373,0.682931769539755,1.0
surface_speed,source_climatology,90,0.0037984477847607598,0.6737057160966461,1.0
surface_speed,source_duration_5760,10,0.00025330884023720435,0.11246750621104083,0.06640444205835386
surface_speed,source_duration_5760,20,0.00039310464807958514,0.1202404036616052,0.10315360651884027
surface_speed,source_duration_5760,30,0.0005052718301562385,0.1297322924449748,0.1326158309467408
surface_speed,source_duration_5760,40,0.0006231116812193283,0.1328712571597748,0.1637194458499723
surface_speed,source_duration_5760,50,0.0007532800962777671,0.14744192412892362,0.19798285874239036
surface_speed,source_duration_5760,60,0.0009058668721182686,0.16869494931525958,0.23812379709366038
surface_speed,source_duration_5760,70,0.0010985611527252735,0.19995423920069272,0.28921085166601534
surface_speed,source_duration_5760,80,0.0013534540687773929,0.24339338065261346,0.3563948720918964
surface_speed,source_duration_5760,90,0.0017013606197131728,0.30175914994569014,0.447909439887254
surface_speed,loss_v3_480,10,0.00025432136232363215,0.11291705954655608,0.06666987284299618
surface_speed,loss_v3_480,20,0.0003935791479307227,0.12038554072349666,0.10327811883681108
surface_speed,loss_v3_480,30,0.000505815487661123,0.12987188054429905,0.13275852164797855
surface_speed,loss_v3_480,40,0.0006235781414067821,0.1329707243233508,0.16384200590734688
surface_speed,loss_v3_480,50,0.00075583676128493,0.14794234835342113,0.19865482107016982
surface_speed,loss_v3_480,60,0.0009082687782615216,0.16914224399791927,0.23875518237630852
surface_speed,loss_v3_480,70,0.001098300864989007,0.19990686301580823,0.28914232745350604
surface_speed,loss_v3_480,80,0.0013520821335044242,0.24314666377331365,0.3560336107034182
surface_speed,loss_v3_480,90,0.0016920882458281185,0.3001145699377173,0.44546834436337857
surface_speed,loss_v3_960,10,0.00025538425987987364,0.11338897926872744,0.06694850946349987
surface_speed,loss_v3_960,20,0.0003947571265733266,0.12074585350072632,0.1035872292632087
surface_speed,loss_v3_960,30,0.0005037758126423729,0.12934817884507038,0.1322231797165093
surface_speed,loss_v3_960,40,0.0006165486589587224,0.13147176964442625,0.16199504491191766
surface_speed,loss_v3_960,50,0.0007427474202510591,0.14538032974022527,0.19521457995700991
surface_speed,loss_v3_960,60,0.0008874342693835152,0.16526234008779508,0.2332784478612122
surface_speed,loss_v3_960,70,0.0010699185196750072,0.19474085996726295,0.28167029711620756
surface_speed,loss_v3_960,80,0.0013144968535656247,0.23638765468825257,0.3461365618523798
surface_speed,loss_v3_960,90,0.0016456883072991063,0.2918849178311536,0.4332528444649287
surface_speed,loss_v3_1440,10,0.00025237990990313445,0.11205506707935163,0.06616092469635722
surface_speed,loss_v3_1440,20,0.00038878288975899555,0.11891849111863677,0.10201954473796464
surface_speed,loss_v3_1440,30,0.0004951357453440627,0.127129777440935,0.129955470266238
surface_speed,loss_v3_1440,40,0.0006058243687018856,0.1291849405389538,0.15917729183345214
surface_speed,loss_v3_1440,50,0.0007296421108616482,0.1428151855896926,0.19177014191803865
surface_speed,loss_v3_1440,60,0.0008730068388912413,0.1625755935795004,0.22948593194428554
surface_speed,loss_v3_1440,70,0.001054089013120608,0.19185965764898033,0.2775029687333556
