metric,method,field,lead_days,finite_members,mean,p10,p90
rmse,prior_residual,surface_speed,20,15,0.0004358936008167879,0.0003359360289718246,0.0006551724773942687
rmse,prior_residual,surface_speed,30,15,0.0005704666586682777,0.0004206594554721909,0.0009441404942626221
rmse,prior_residual,surface_speed,40,15,0.0007016593641913046,0.0005263107379405676,0.001113944896050894
rmse,prior_residual,surface_speed,50,15,0.0008339735386648224,0.0006486954202158995,0.0013652204489636663
rmse,prior_residual,surface_speed,60,15,0.0009726781129456763,0.0007951945073917524,0.0015393480541542087
rmse,prior_residual,surface_speed,70,15,0.0011429362531552027,0.0009460714325548318,0.0016705248364837079
rmse,prior_residual,surface_speed,80,15,0.0013894442748290982,0.0011803821752887959,0.001959331082481155
rmse,prior_residual,surface_speed,90,15,0.0017320509073082385,0.0014903669060151658,0.0023871642527831284
rmse,prior_residual,surface_speed,100,15,0.002219392455629272,0.001928434782179758,0.002983776948274199
rmse,prior_residual,surface_speed,110,15,0.0028922773965433853,0.0025304515197674166,0.0038555461889493037
rmse,prior_residual,surface_speed,120,15,0.0038189982508430097,0.003358021659004448,0.005083169557117921
rmse,prior_residual,surface_speed,130,15,0.005098193506051801,0.004521255695668877,0.006702113966792226
rmse,prior_residual,surface_speed,140,15,0.006854373832268957,0.006108082519946953,0.008869913025623129
rmse,prior_residual,surface_speed,150,15,0.009315310282559495,0.008320518850771282,0.0119974510539373
rmse,prior_residual,surface_speed,160,15,0.012765411604494598,0.011466819555784106,0.01638986159990984
rmse,prior_residual,surface_speed,170,15,0.01748784506957675,0.015775132542318215,0.0222962631853611
rmse,prior_residual,surface_speed,180,15,0.02414079217862978,0.021779190428601568,0.030608327785253485
rmse,prior_residual,surface_speed,190,15,0.03388139038010927,0.03051214797255123,0.04250279250672207
rmse,prior_residual,surface_speed,200,15,0.04811295083863419,0.04338701025643189,0.05934064348521306
rmse,prior_residual,surface_speed,210,15,0.06874175548481015,0.06225407945782238,0.08322684807297988
rmse,prior_residual,surface_speed,220,15,0.09817154402508366,0.08945505356907708,0.11659079603972262
rmse,prior_residual,surface_speed,230,15,0.13973579527196728,0.12820294070409108,0.16289091256558796
rmse,prior_residual,surface_speed,240,15,0.19785732729551017,0.18263418529457495,0.22674180941929542
rmse,prior_residual,surface_speed,250,15,0.27890402918457174,0.258902128963127,0.314805147575454
rmse,prior_residual,surface_speed,260,15,0.39164342349098696,0.36529372215213773,0.43624236927235754
rmse,prior_residual,surface_speed,270,15,0.5482091429158642,0.5131669192259339,0.6034131402117623
rmse,prior_residual,surface_speed,280,15,0.7652524703408802,0.7180474904876104,0.8337824014819855
rmse,prior_residual,surface_speed,290,15,1.0657153451155206,1.0016999899425238,1.1511430829987637
rmse,prior_residual,surface_speed,300,15,1.481023353587615,1.3937882854833206,1.5881660955335803
rmse,prior_residual,surface_speed,310,15,2.0545628271568948,1.9352696720402307,2.190395884976049
rmse,prior_residual,surface_speed,320,15,2.846135406337633,2.6828443625516396,3.020461069767096
rmse,prior_residual,surface_speed,330,15,3.9385212356823236,3.7151245483921422,4.16659470822645
rmse,prior_residual,surface_speed,340,15,5.446492808393987,5.141161491866403,5.7558329873628455
rmse,prior_residual,surface_speed,350,15,7.529405385057126,7.110144117230411,7.951191504987237
rmse,prior_residual,surface_speed,360,15,10.408263654161857,9.829092137667145,10.985468564003236
rmse,prior_residual,surface_speed,370,15,14.390084961698056,13.595319430161739,15.180875649712107
rmse,prior_residual,surface_speed,380,15,19.90188618089723,18.816486170575974,20.98324735665585
rmse,prior_residual,surface_speed,390,15,27.536465518208963,26.061187159576765,29.00914058599553
rmse,prior_residual,surface_speed,400,15,38.1176162653702,36.11345374832414,40.11313084228683
rmse,prior_residual,surface_speed,410,15,52.78901353564671,50.07473972960973,55.47810897206013
rmse,prior_residual,surface_speed,420,15,73.1388773434131,69.46740550700218,76.74014541723481
rmse,prior_residual,surface_speed,430,15,101.36958419469697,96.40268067864727,106.15656293072729
rmse,prior_residual,surface_speed,440,15,140.53878315776592,133.80431305880646,146.85352572141716
rmse,prior_residual,surface_speed,450,15,194.88904703003465,185.72246891189826,203.33308082598086
rmse,prior_residual,surface_speed,460,15,270.3093822065891,257.7840455231844,281.56956407830535
rmse,prior_residual,surface_speed,470,15,374.98686989449993,357.81250108738976,390.0212194913257
rmse,prior_residual,surface_speed,480,15,520.3016005638252,496.6729040814016,541.5015772142617
rmse,prior_residual,surface_speed,490,15,722.0822695552305,689.4120130665844,751.8150866188375
rmse,prior_residual,surface_speed,500,15,1002.4131849458565,956.9834196990656,1043.9999353300768
rmse,prior_residual,surface_speed,510,15,1392.0690638016672,1328.5870869623548,1450.852968656498
rmse,prior_residual,surface_speed,520,15,1933.9541196344944,1844.9203503648573,2016.373528686734
rmse,prior_residual,surface_speed,530,15,2688.0000404983975,2562.661928265191,2802.553870761735
rmse,prior_residual,surface_speed,540,15,3737.9758307488623,3560.7682509344822,3897.436724244676
rmse,prior_residual,surface_speed,550,15,5200.969293498306,4944.700987709332,5429.908840876026
rmse,prior_residual,surface_speed,560,15,7240.90093434019,6869.020117939619,7566.687099801166
rmse,prior_residual,surface_speed,570,15,10087.671313431094,9544.316933509015,10548.002865092505
rmse,prior_residual,surface_speed,580,15,14063.19907602738,13260.974658649371,14710.194846921904
rmse,prior_residual,surface_speed,590,15,19618.62977707467,18466.595448027187,20550.550034385946
rmse,prior_residual,surface_speed,600,15,27386.239335286955,25737.649179843316,28728.715467976057
rmse,prior_residual,surface_speed,610,15,38253.256811046325,35887.878480183106,40223.79320418935
rmse,prior_residual,surface_speed,620,15,53463.55993811871,50061.564052545225,56349.788838227076
rmse,prior_residual,surface_speed,630,15,74761.87335890159,69862.72843140844,78984.48881361904
rmse,prior_residual,surface_speed,640,15,104601.83383051176,97538.10131819567,110772.32148094571
rmse,prior_residual,surface_speed,650,15,146425.98975129865,136233.5766082408,155424.43637779244
rmse,prior_residual,surface_speed,660,15,205066.1670038045,190349.48927944392,218166.66490523968
rmse,prior_residual,surface_speed,670,15,287298.4872170872,265996.7078279864,306306.03485364036
rmse,prior_residual,surface_speed,680,15,402641.65078480414,371684.04676277185,430120.95703632606
rmse,prior_residual,surface_speed,690,15,564495.8477258027,519623.5326224717,604208.285947502
rmse,prior_residual,surface_speed,700,15,791679.8833697523,726786.3224564885,848757.410079924
rmse,prior_residual,surface_speed,710,15,1110658.7279953083,1017020.4054988886,1192330.252507995
rmse,prior_residual,surface_speed,720,15,1558695.956364909,1423940.2111333157,1675290.6808893536
rmse,prior_residual,surface_speed,730,15,2188167.9107301417,1994697.450185818,2354779.7863234333
rmse,prior_residual,surface_speed,740,15,3072808.781826326,2795537.8794021793,3311061.7029156294
rmse,prior_residual,surface_speed,750,15,4316669.500912274,3919664.434362374,4657642.478606089
rmse,prior_residual,surface_speed,760,15,6066236.3894091165,5498279.764261035,6553714.250207212
rmse,prior_residual,surface_speed,770,15,8527960.047863502,7715949.035627782,9224639.20088575
rmse,prior_residual,surface_speed,780,15,11993429.094679264,10832719.01993016,12989033.116372691
rmse,prior_residual,surface_speed,790,15,16873876.39269372,15215251.856869418,18296443.125202596
rmse,prior_residual,surface_speed,800,15,23749669.31551666,21380412.30311633,25781607.989883296
rmse,prior_residual,surface_speed,810,15,33439972.45978149,30059155.64821898,36341890.589672804
rmse,prior_residual,surface_speed,820,15,47101608.33727705,42280557.65001526,51247953.69447219
rmse,prior_residual,surface_speed,830,15,66369813.94054454,59497611.8899597,72297272.70342503
rmse,prior_residual,surface_speed,840,15,93557959.85867825,83761785.52703573,102044207.60997528
rmse,prior_residual,surface_speed,850,15,131934693.09729752,117967636.61140308,144094452.77036294
rmse,prior_residual,surface_speed,860,15,186117648.8290806,166195420.38900822,203542577.77334452
rmse,prior_residual,surface_speed,870,15,262631416.73397917,234212017.13063347,287618993.0682013
rmse,prior_residual,surface_speed,880,15,370696493.44628865,330175591.88633096,406623353.23408574
rmse,prior_residual,surface_speed,890,15,523348110.9354771,465584363.83148617,574994442.1386645
rmse,prior_residual,surface_speed,900,15,739004461.699518,656646145.0643644,813183881.4941385
rmse,prior_residual,surface_speed,910,15,1043706952.0934943,926291118.1801674,1149499963.1001418
rmse,prior_residual,surface_speed,920,15,1474341174.8170996,1306960987.1581159,1625103906.444055
rmse,prior_residual,surface_speed,930,15,2083031534.5338068,1844389097.1613908,2297924994.526614
rmse,prior_residual,surface_speed,940,15,2943478435.0851912,2603308305.1651516,3249831987.2106915
rmse,prior_residual,surface_speed,950,15,4159866048.4469857,3675370360.4214725,4596477919.929983
rmse,prior_residual,surface_speed,960,15,5879403277.815917,5189847972.440849,6500949960.817498
rmse,prior_residual,surface_speed,970,15,8310185118.213408,7329353958.205265,9194755401.969181
rmse,prior_residual,surface_speed,980,15,11746553791.952772,10350729631.095388,13005031390.21396
rmse,prior_residual,surface_speed,990,15,16604700061.123957,14617655952.4812,18394893868.248363
rmse,prior_residual,surface_speed,1000,15,23473069557.1886,20643239623.243046,26022688698.260117
rmse,prior_residual,surface_speed,1010,15,33184906874.446938,29153355905.726295,36819209208.283134
rmse,prior_residual,surface_speed,1020,15,46917063304.75863,41173087198.22885,52098572292.85504
rmse,prior_residual,surface_speed,1030,15,66331041015.7152,58151187762.158264,73714533348.99191
rmse,prior_residual,surface_speed,1040,15,93776071157.04317,82133901853.75055,104292333650.12646
rmse,prior_residual,surface_speed,1050,15,132577590670.85759,116014212727.81555,147552269900.22324
rmse,prior_residual,surface_speed,1060,15,187441039537.34055,163883464133.49896,208775347071.9491
rmse,prior_residual,surface_speed,1070,15,265022219261.80206,231512722772.58237,295438918797.7358
rmse,prior_residual,surface_speed,1080,15,374738258377.7645,327050388860.7789,418097050218.9253
rmse,prior_residual,surface_speed,1090,15,529914353421.00604,461761082115.86115,591673901120.9279
rmse,prior_residual,surface_speed,1100,15,749401647803.5018,651929188170.3911,837263417708.0994
rmse,prior_residual,surface_speed,1110,15,1059883192433.6147,920496793100.7809,1184764138610.443
rmse,prior_residual,surface_speed,1120,15,1499059198240.5017,1299624689117.108,1676658250231.267
rmse,prior_residual,surface_speed,1130,15,2120317046295.385,1834875736262.789,2373227230150.5176
rmse,prior_residual,surface_speed,1140,15,2999234453046.72,2590761163111.862,3359717565441.13
rmse,prior_residual,surface_speed,1150,15,4242888318966.9355,3658662445993.068,4757179739544.878
rmse,prior_residual,surface_speed,1160,15,6002915017726.247,5167285177686.831,6736806062823.175
rmse,prior_residual,surface_speed,1170,15,8493876845985.628,7298868714005.513,9539928210829.006
rmse,prior_residual,surface_speed,1180,15,12018935338730.9,10309705264675.93,13507899671359.744
rmse,prior_residual,surface_speed,1190,15,17007380383678.158,14562542273901.092,19124443070313.11
rmse,prior_residual,surface_speed,1200,15,24066550422609.19,20570304502735.938,27075133711290.33
rmse,prior_residual,surface_speed,1210,15,34056689106555.246,29057201751281.555,38334233679592.836
rmse,prior_residual,surface_speed,1220,15,48197112312099.59,41050325245562.305,54279120396598.17
rmse,prior_residual,surface_speed,1230,15,68211158671486.07,57998125076767.79,76854195362796.48
rmse,prior_residual,surface_speed,1240,15,96538872384658.73,81950074681513.4,108821566175326.84
rmse,prior_residual,surface_speed,1250,15,136638099827879.69,115805619570679.98,154103198149008.25
rmse,prior_residual,surface_speed,1260,15,193403133844972.44,163663422717536.88,218233433074338.4
rmse,prior_residual,surface_speed,1270,15,273761398099912.53,231318173695836.2,309040141698724.7
rmse,prior_residual,surface_speed,1280,15,387533946904549.2,326966030643272.56,437659918259189.0
rmse,prior_residual,surface_speed,1290,15,548651404279256.75,462241806364613.9,619887827509977.0
rmse,prior_residual,surface_speed,1300,15,776843793118287.2,653585579235477.5,878075296684787.4
rmse,prior_residual,surface_speed,1310,15,1100019033776662.1,924220049157480.1,1243942847865071.0
rmse,prior_residual,surface_speed,1320,15,1557694550522918.5,1307031369659622.8,1762224532926485.0
rmse,prior_residual,surface_speed,1330,15,2206010052725832.8,1848627651762356.5,2496634088413325.0
rmse,prior_residual,surface_speed,1340,15,3124507351368926.0,2614848117440450.0,3537312198597517.5
rmse,prior_residual,surface_speed,1350,15,4425849708013202.5,3698847266588081.0,5012202004249026.0
rmse,prior_residual,surface_speed,1360,15,6269612826717876.0,5232459342294971.0,7102522119947640.0
rmse,prior_residual,surface_speed,1370,15,8882046131283042.0,7402634422515384.0,1.0065782049098316e+16
rmse,prior_residual,surface_speed,1380,15,1.2583547022495702e+16,1.0473791077376484e+16,1.4267453052339556e+16
rmse,prior_residual,surface_speed,1390,15,1.7828796997897802e+16,1.4820438518879726e+16,2.0225427449728284e+16
rmse,prior_residual,surface_speed,1400,15,2.526220081055145e+16,2.097278634944477e+16,2.867191465889501e+16
rmse,prior_residual,surface_speed,1410,15,3.5796488033201096e+16,2.968243265120727e+16,4.064395311150288e+16
rmse,prior_residual,surface_speed,1420,15,5.0727003734368856e+16,4.201477050997981e+16,5.761322736051855e+16
rmse,prior_residual,surface_speed,1430,15,7.189073283870279e+16,5.9474225278771896e+16,8.167006375106858e+16
rmse,prior_residual,surface_speed,1440,15,1.0189597340653291e+17,8.419232847528034e+16,1.1579024688589624e+17
rmse,prior_residual,surface_speed,1450,15,1.444415155838004e+17,1.1919039255127832e+17,1.6418556117217667e+17
rmse,prior_residual,surface_speed,1460,15,2.0476245823591088e+17,1.6873881576889235e+17,2.3282342234369696e+17
rmse,prior_residual,surface_speed,1470,15,2.902813777915422e+17,2.388942012939431e+17,3.301611565325615e+17
rmse,prior_residual,surface_speed,1480,15,4.1153067268253075e+17,3.3823345186290336e+17,4.682304388238644e+17
rmse,prior_residual,surface_speed,1490,15,5.834594140753358e+17,4.7890628764963437e+17,6.641036185216238e+17
rmse,prior_residual,surface_speed,1500,15,8.272795519929121e+17,6.781448672652938e+17,9.41985452930934e+17
rmse,prior_residual,surface_speed,1510,15,1.173073292043748e+18,9.604069953571555e+17,1.3362511401919127e+18
rmse,prior_residual,surface_speed,1520,15,1.6635342882673843e+18,1.360291876344446e+18,1.895626066995116e+18
rmse,prior_residual,surface_speed,1530,15,2.3592587816589143e+18,1.9268581588774538e+18,2.6892991594241823e+18
rmse,prior_residual,surface_speed,1540,15,3.3461233564086344e+18,2.729362980315183e+18,3.8154802976681764e+18
rmse,prior_residual,surface_speed,1550,15,4.745887409143822e+18,3.8662046267095465e+18,5.41338422051345e+18
rmse,prior_residual,surface_speed,1560,15,6.731241561265163e+18,5.477017222547517e+18,7.680764709656111e+18
rmse,prior_residual,surface_speed,1570,15,9.547463326365874e+18,7.759805008270693e+18,1.0898408876978602e+19
rmse,prior_residual,surface_speed,1580,15,1.3542871934832175e+19,1.099522558440893e+19,1.546542552256865e+19
rmse,prior_residual,surface_speed,1590,15,1.9211960572531204e+19,1.5581829284645876e+19,2.194775230854853e+19
rmse,prior_residual,surface_speed,1600,15,2.7256821689077854e+19,2.2083290811859902e+19,3.114775709755147e+19
rmse,prior_residual,surface_speed,1610,15,3.86740889994206e+19,3.1299841966465618e+19,4.4206487063732404e+19
rmse,prior_residual,surface_speed,1620,15,5.48772276252295e+19,4.436702989262729e+19,6.27414729949322e+19
rmse,prior_residual,surface_speed,1630,15,7.787218392343619e+19,6.289339296006593e+19,8.904628527687959e+19
rmse,prior_residual,surface_speed,1640,15,1.1050185289975554e+20,8.915750718509407e+19,1.2637565198243973e+20
rmse,prior_residual,surface_speed,1650,15,1.5680436538403537e+20,1.2639237941831888e+20,1.7934579087695675e+20
rmse,prior_residual,surface_speed,1660,15,2.2251067808589264e+20,1.7918514241078575e+20,2.545270873553596e+20
rmse,prior_residual,surface_speed,1670,15,3.157557731183221e+20,2.5403836756535388e+20,3.612780618523479e+20
rmse,prior_residual,surface_speed,1680,15,4.480869559427355e+20,3.602642651856867e+20,5.128147955450924e+20
rmse,prior_residual,surface_speed,1690,15,6.358949293701594e+20,5.110422470021064e+20,7.27909113354525e+20
rmse,prior_residual,surface_speed,1700,15,9.024406378888562e+20,7.249887339801287e+20,1.033188212805303e+21
rmse,prior_residual,surface_speed,1710,15,1.280740217662174e+21,1.0286234355651868e+21,1.4665245058135805e+21
rmse,prior_residual,surface_speed,1720,15,1.8176355740920853e+21,1.4595312834458411e+21,2.0815840968966194e+21
rmse,prior_residual,surface_speed,1730,15,2.579677519268549e+21,2.0710915449828475e+21,2.9547764075622564e+21
rmse,prior_residual,surface_speed,1740,15,3.6614397612362155e+21,2.9389718966667706e+21,4.19479823341399e+21
rmse,prior_residual,surface_speed,1750,15,5.19712802593606e+21,4.1704288371177774e+21,5.956070178641876e+21
rmse,prior_residual,surface_speed,1760,15,7.377176627525977e+21,5.91770829975234e+21,8.457224449984323e+21
rmse,prior_residual,surface_speed,1770,15,1.0471689416394743e+22,8.39723936155621e+21,1.200784234730434e+22
rmse,prior_residual,surface_speed,1780,15,1.4864443109622413e+22,1.1916864652739055e+22,1.7049023741380826e+22
rmse,prior_residual,surface_speed,1790,15,2.1100613623340507e+22,1.6913503285190735e+22,2.420659514026258e+22
rmse,prior_residual,surface_speed,1800,15,2.9953213996880527e+22,2.4005965747601076e+22,3.4367001745502297e+22
rmse,prior_residual,surface_speed,1810,15,4.252035667512519e+22,3.4071871655201554e+22,4.879405603231895e+22
rmse,prior_residual,surface_speed,1820,15,6.036312221555565e+22,4.8357056576433385e+22,6.928303012695783e+22
rmse,prior_residual,surface_speed,1830,15,8.569684412559474e+22,6.863069554637673e+22,9.838347163592673e+22
rmse,prior_residual,surface_speed,1840,15,1.2166668364092598e+23,9.740788658827388e+22,1.3971424871209326e+23
rmse,prior_residual,surface_speed,1850,15,1.7273868197167632e+23,1.3825796301870859e+23,1.9839667883142342e+23
rmse,prior_residual,surface_speed,1860,15,2.4525303345731415e+23,1.9624380702373325e+23,2.8171251546781943e+23
rmse,prior_residual,surface_speed,1870,15,3.482131666194665e+23,2.7856664122300108e+23,4.0003228356452966e+23
rmse,prior_residual,surface_speed,1880,15,4.94390448498482e+23,3.9543800543423955e+23,5.680465515785365e+23
rmse,prior_residual,surface_speed,1890,15,7.019167526185828e+23,5.6132213823583096e+23,8.066465488584916e+23
rmse,prior_residual,surface_speed,1900,15,9.965379265258082e+23,7.967467984299134e+23,1.1455144496668609e+24
rmse,prior_residual,surface_speed,1910,15,1.4148312937700963e+24,1.130883934267195e+24,1.6268108034433754e+24
rmse,prior_residual,surface_speed,1920,15,2.0087422607875835e+24,1.605219011123676e+24,2.3103131880618295e+24
rmse,prior_residual,surface_speed,1930,15,2.852016152410751e+24,2.2787452429250507e+24,3.2809764504139964e+24
rmse,prior_residual,surface_speed,1940,15,4.049373331113755e+24,3.235107036918493e+24,4.6593210283973027e+24
rmse,prior_residual,surface_speed,1950,15,5.749536498153281e+24,4.5925138191194793e+24,6.616323407986924e+24
rmse,prior_residual,surface_speed,1960,15,8.16364826092074e+24,6.5196968205342e+24,9.395378287894129e+24
rmse,prior_residual,surface_speed,1970,15,1.159157859268432e+25,9.255787609012914e+24,1.3342704785770074e+25
rmse,prior_residual,surface_speed,1980,15,1.645939774423974e+25,1.314075176040374e+25,1.89499419484519e+25
rmse,prior_residual,surface_speed,1990,15,2.3372075809367822e+25,1.8656343020951782e+25,2.6914757132604593e+25
rmse,prior_residual,surface_speed,2000,15,3.318851252303993e+25,2.6487792992829344e+25,3.8226213591063526e+25
rmse,prior_residual,phihyd_surface,0,15,1.9941334885574852e-07,1.973955520748528e-07,2.0179131689414756e-07
rmse,prior_residual,phihyd_surface,10,15,0.004108711708403911,0.0037549403730161965,0.004607924667893129
rmse,prior_residual,phihyd_surface,20,15,0.007707369324236927,0.006978453407321643,0.008994328188605164
rmse,prior_residual,phihyd_surface,30,15,0.012227295804451593,0.01073699135667213,0.014992164713779035
rmse,prior_residual,phihyd_surface,40,15,0.01849492671314855,0.01593517477401165,0.023566211002882618
rmse,prior_residual,phihyd_surface,50,15,0.027114224239219255,0.023388768672574712,0.03474685216172904
rmse,prior_residual,phihyd_surface,60,15,0.038781699367177104,0.03353833385266153,0.04944716202449247
rmse,prior_residual,phihyd_surface,70,15,0.05431281088841198,0.04735473641395103,0.06881874199475992
rmse,prior_residual,phihyd_surface,80,15,0.07496101014590248,0.0656994626173015,0.0949059141273684
rmse,prior_residual,phihyd_surface,90,15,0.10241840581007886,0.08944185043066138,0.13017584760601267
rmse,prior_residual,phihyd_surface,100,15,0.1391380362028824,0.12100142292759598,0.17780732608929387
rmse,prior_residual,phihyd_surface,110,15,0.18823359432387748,0.16285603622582714,0.24145173394650993
rmse,prior_residual,phihyd_surface,120,15,0.25397214643078697,0.21873914974497496,0.32595955604799953
rmse,prior_residual,phihyd_surface,130,15,0.34207135306235537,0.29506007858653494,0.4372718508583301
rmse,prior_residual,phihyd_surface,140,15,0.46039257680339585,0.3980187781827678,0.5829201700394203
rmse,prior_residual,phihyd_surface,150,15,0.619950462747033,0.5363296320622255,0.773110024175604
rmse,prior_residual,phihyd_surface,160,15,0.8359180528975655,0.7236572510438628,1.0215589048094114
rmse,prior_residual,phihyd_surface,170,15,1.129542598355168,0.9810237061003375,1.3471244889278635
rmse,prior_residual,phihyd_surface,180,15,1.5304730010961576,1.3365936406239571,1.7805025744832668
rmse,prior_residual,phihyd_surface,190,15,2.080155844242097,1.8303696979327675,2.3728209417545965
rmse,prior_residual,phihyd_surface,200,15,2.835833840059609,2.5176697763731095,3.1710791336724213
rmse,prior_residual,phihyd_surface,210,15,3.876324368528038,3.473367313287754,4.256720117209163
rmse,prior_residual,phihyd_surface,220,15,5.309888062126663,4.798032997372676,5.798037384874218
rmse,prior_residual,phihyd_surface,230,15,7.282345439550993,6.610926734261191,7.953488687612159
rmse,prior_residual,phihyd_surface,240,15,9.990918677022625,9.090617143917369,10.902775890821474
rmse,prior_residual,phihyd_surface,250,15,13.70604943629431,12.48736460137399,14.938552123913269
rmse,prior_residual,phihyd_surface,260,15,18.800576555621717,17.14492642592146,20.468086120200255
rmse,prior_residual,phihyd_surface,270,15,25.78800138396985,23.537679908978117,28.053594678266116
rmse,prior_residual,phihyd_surface,280,15,35.37306167779181,32.322750152647025,38.46600305137241
rmse,prior_residual,phihyd_surface,290,15,48.52010837786903,44.42061527616299,52.7594534092194
rmse,prior_residual,phihyd_surface,300,15,66.55084367077319,61.159722965973565,72.37988732014205
rmse,prior_residual,phihyd_surface,310,15,91.280624390555,84.12700025513436,99.31540332772099
rmse,prior_residual,phihyd_surface,320,15,125.20362579413425,115.63692559119264,136.30394903515275
rmse,prior_residual,phihyd_surface,330,15,171.75176735915682,159.29733178681244,187.13711485611873
rmse,prior_residual,phihyd_surface,340,15,235.6505242482557,219.0853554348724,257.0377061942727
rmse,prior_residual,phihyd_surface,350,15,323.41506974042926,300.9082534261784,353.14593418427694
rmse,prior_residual,phihyd_surface,360,15,444.02768653110144,413.4566804118693,485.32389630806534
rmse,prior_residual,phihyd_surface,370,15,609.8952959339914,568.4587199355408,667.2023433491178
rmse,prior_residual,phihyd_surface,380,15,838.1758196892107,782.0757819112436,917.618773963084
rmse,prior_residual,phihyd_surface,390,15,1152.5870503414703,1076.2717066613577,1262.5840213753654
rmse,prior_residual,phihyd_surface,400,15,1585.9832886185618,1481.7557972946884,1738.0844822030526
rmse,prior_residual,phihyd_surface,410,15,2183.880257289094,2041.0365364252334,2393.9257135472294
rmse,prior_residual,phihyd_surface,420,15,3009.3756653906403,2813.231949479282,3299.186028276267
rmse,prior_residual,phihyd_surface,430,15,4149.930107164163,3879.7788052741885,4549.523005909049
rmse,prior_residual,phihyd_surface,440,15,5726.765769356639,5353.387416486147,6277.4980952901315
rmse,prior_residual,phihyd_surface,450,15,7908.006065919648,7389.630406523768,8647.988240161163
rmse,prior_residual,phihyd_surface,460,15,10926.993190598288,10203.844673991714,11916.95405023342
rmse,prior_residual,phihyd_surface,470,15,15107.71822939182,14093.647141599226,16432.100308733097
rmse,prior_residual,phihyd_surface,480,15,20900.414121824477,19471.088011242748,22677.93480274389
rmse,prior_residual,phihyd_surface,490,15,28931.070961607038,26953.553320717543,31326.946699769032
rmse,prior_residual,phihyd_surface,500,15,40070.82360688461,37351.923650852244,43313.27204882169
rmse,prior_residual,phihyd_surface,510,15,55532.484350666775,51802.380135494255,59936.500060975966
rmse,prior_residual,phihyd_surface,520,15,77005.81792935642,71900.45203260214,83034.04345951296
rmse,prior_residual,phihyd_surface,530,15,106845.87790593998,99871.68500964234,115096.8140247198
rmse,prior_residual,phihyd_surface,540,15,148335.732940692,138827.35627703406,159602.32053813242
rmse,prior_residual,phihyd_surface,550,15,206054.05218719147,193111.81238324515,221425.4995186118
rmse,prior_residual,phihyd_surface,560,15,286385.7977781874,268794.16016810125,307433.0296429387
rmse,prior_residual,phihyd_surface,570,15,398234.5225321729,374355.5735929183,427012.57072733203
rmse,prior_residual,phihyd_surface,580,15,554031.6097337356,521657.99810965324,593274.6710110682
rmse,prior_residual,phihyd_surface,590,15,771130.0121856839,727267.3184514091,824429.1397622284
rmse,prior_residual,phihyd_surface,600,15,1073747.3413254342,1014297.5955458689,1146314.220902227
rmse,prior_residual,phihyd_surface,610,15,1495699.8942579858,1414809.4217417727,1594058.6485068782
rmse,prior_residual,phihyd_surface,620,15,2084182.5844716425,1973899.9593321297,2216235.7916869153
rmse,prior_residual,phihyd_surface,630,15,2905061.3178832773,2754759.1674864497,3080424.320208666
rmse,prior_residual,phihyd_surface,640,15,4050342.7069686214,3845697.243360514,4280410.580001448
rmse,prior_residual,phihyd_surface,650,15,5648722.214106495,5369037.745374008,5958668.891375994
rmse,prior_residual,phihyd_surface,660,15,7880231.359493796,7496254.641340193,8304612.461637087
rmse,prior_residual,phihyd_surface,670,15,10996684.72428819,10468768.216123557,11583623.685837679
rmse,prior_residual,phihyd_surface,680,15,15350443.471970422,14623946.740072973,16113993.507107314
rmse,prior_residual,phihyd_surface,690,15,21434808.081836518,20433476.318250403,22421273.75055532
rmse,prior_residual,phihyd_surface,700,15,29940369.896488957,28547680.684200343,31282412.903026037
rmse,prior_residual,phihyd_surface,710,15,41833933.365005985,39896530.356214434,43691165.808995046
rmse,prior_residual,phihyd_surface,720,15,58470197.17981599,55774539.80847666,61043478.46192163
rmse,prior_residual,phihyd_surface,730,15,81748610.05247976,77973926.39491877,85353950.16795395
rmse,prior_residual,phihyd_surface,740,15,114332920.28199014,109028161.28837104,119421334.88903573
rmse,prior_residual,phihyd_surface,750,15,159959356.39845964,152401662.7568661,167203297.20450625
rmse,prior_residual,phihyd_surface,760,15,223865873.08602697,213108823.5734776,234268722.62150592
rmse,prior_residual,phihyd_surface,770,15,313395393.3672456,298100236.7258719,328517187.7615861
rmse,prior_residual,phihyd_surface,780,15,438841801.5601593,417125661.2653383,460773416.86427367
rmse,prior_residual,phihyd_surface,790,15,614638996.2023989,583862379.7208573,646319927.7119118
rmse,prior_residual,phihyd_surface,800,15,861039598.3590051,817525961.2193562,906625096.7772472
rmse,prior_residual,phihyd_surface,810,15,1206447800.0947711,1145081846.8020954,1271792094.4688225
rmse,prior_residual,phihyd_surface,820,15,1690716166.6494322,1604383921.1580644,1784058721.3370106
rmse,prior_residual,phihyd_surface,830,15,2369755429.779088,2248579309.093384,2502610081.9981956
rmse,prior_residual,phihyd_surface,840,15,3322009164.2186484,3151366827.4741106,3510370741.614456
rmse,prior_residual,phihyd_surface,850,15,4657557690.414401,4412969630.795348,4923451643.774561
rmse,prior_residual,phihyd_surface,860,15,6530784313.487255,6181772278.382194,6904573814.707176
rmse,prior_residual,phihyd_surface,870,15,9158231876.392696,8662021930.596775,9682084879.810568
rmse,prior_residual,phihyd_surface,880,15,12843659486.167631,12140610815.482296,13580117413.282433
rmse,prior_residual,phihyd_surface,890,15,18013485043.52482,17020936000.998428,19046505594.813293
rmse,prior_residual,phihyd_surface,900,15,25266105085.239967,23869675128.76587,26712760765.33214
