phase,arm,field,lead_days,mean_rmse,p10,p90
training,0.05,surface_speed,720,0.008537926888566411,0.007293153340699178,0.010326886179684382
training,0.05,surface_speed,730,0.00874091936056787,0.007354847527457141,0.010599750076058264
training,0.05,surface_speed,740,0.00887660972214583,0.007532406356443138,0.01048411900861573
training,0.05,surface_speed,750,0.008970542878570367,0.007593066301066787,0.010702432662208872
training,0.05,surface_speed,760,0.009114833594855504,0.007752101901082334,0.01115652503592523
training,0.05,surface_speed,770,0.009326082624795451,0.007974882264437037,0.011465010648961878
training,0.05,surface_speed,780,0.009427572529500251,0.007881372168363175,0.011575322893312055
training,0.05,surface_speed,790,0.009537385301997565,0.008027910639222289,0.01182257090842872
training,0.05,surface_speed,800,0.009685662806069174,0.008197891411048378,0.012068418454069684
training,0.05,surface_speed,810,0.009855595709344711,0.008087881962890817,0.012175184419162814
training,0.05,surface_speed,820,0.009999015507118469,0.008091244759940058,0.012412897675818923
training,0.05,surface_speed,830,0.010192310053895572,0.008231580864877118,0.012633063047366893
training,0.05,surface_speed,840,0.010360002775695976,0.008295415236482369,0.012566080730778608
training,0.05,surface_speed,850,0.010501937698878326,0.008435913274707335,0.012613118136645072
training,0.05,surface_speed,860,0.010749028710618806,0.008518788680474369,0.01283848059015421
training,0.05,surface_speed,870,0.010986317264115893,0.008455728418973995,0.01298761958244704
training,0.05,surface_speed,880,0.011213350752361944,0.009000891873264432,0.01314898530685988
training,0.05,surface_speed,890,0.0114558846415393,0.00936733334737629,0.0133489496472744
training,0.05,surface_speed,900,0.01181555439283897,0.009371333769837302,0.013725902599655808
training,0.05,surface_speed,910,0.012082846315817006,0.009665966810823858,0.013850302268608594
training,0.05,surface_speed,920,0.012300726186656476,0.009942825356910715,0.014244297142805933
training,0.05,surface_speed,930,0.012569917905619982,0.010241642983499692,0.014813183292349996
training,0.05,surface_speed,940,0.012927841827446124,0.01053216653818037,0.015505095014677738
training,0.05,surface_speed,950,0.013194895028294993,0.010622207113870206,0.015997838870557377
training,0.05,surface_speed,960,0.013484911766962126,0.010935245397149582,0.016417726414905964
training,0.05,surface_speed,970,0.013815710325307992,0.011184004969490374,0.016955204781934904
training,0.05,surface_speed,980,0.014142594357001544,0.011187820282893002,0.017476785771792704
training,0.05,surface_speed,990,0.014452425304891724,0.011229158275725137,0.017977986637953563
training,0.05,surface_speed,1000,0.014817566355635484,0.011551658571954612,0.018411824649527363
training,0.05,phihyd_surface,0,1.4711145145663378e-09,1.1952336766238244e-09,1.8222471272909608e-09
training,0.05,phihyd_surface,10,0.001690856576441956,0.001229447613519738,0.0022733982590208614
training,0.05,phihyd_surface,20,0.002628508690297043,0.0018803135527806492,0.0035340410478178815
training,0.05,phihyd_surface,30,0.0034503192905492946,0.00237776144077236,0.0047110306740271645
training,0.05,phihyd_surface,40,0.004205482995392457,0.002827957308817795,0.005797915484117724
training,0.05,phihyd_surface,50,0.004915477886083149,0.0032762929801135043,0.006803218454791284
training,0.05,phihyd_surface,60,0.005569103213983869,0.0037218446324055856,0.007747293836152548
training,0.05,phihyd_surface,70,0.006215628669302384,0.004138505214229,0.008576475951679641
training,0.05,phihyd_surface,80,0.006851905661313604,0.004506222825798986,0.009393703524957355
training,0.05,phihyd_surface,90,0.007497097373477204,0.005247734994491121,0.010119433826098579
training,0.05,phihyd_surface,100,0.00809264806006085,0.005717186456558656,0.010957033724275816
training,0.05,phihyd_surface,110,0.00870838703939426,0.006155589850655209,0.012089157373479887
training,0.05,phihyd_surface,120,0.009305481245227974,0.006493280858854991,0.012964213509490497
training,0.05,phihyd_surface,130,0.009874917761066696,0.007520807208911559,0.013310100253522153
training,0.05,phihyd_surface,140,0.010407546729862596,0.007840796105832921,0.013743300395662805
training,0.05,phihyd_surface,150,0.011022556682039903,0.007977360048520702,0.014541355029492819
training,0.05,phihyd_surface,160,0.011639314590785583,0.009175914464981238,0.014620416273225093
training,0.05,phihyd_surface,170,0.012183828065565996,0.009972191846075274,0.014611359155095077
training,0.05,phihyd_surface,180,0.0128516660969104,0.009958452235683682,0.015675476899580897
training,0.05,phihyd_surface,190,0.013453035249191647,0.010298391442224273,0.016560056878324583
training,0.05,phihyd_surface,200,0.013842325784054255,0.011797970722953584,0.016755640295949725
training,0.05,phihyd_surface,210,0.014310857493421047,0.011944641904470059,0.017880158810771294
training,0.05,phihyd_surface,220,0.014969061369912584,0.012023234911216528,0.018584539283330804
training,0.05,phihyd_surface,230,0.015295506274264866,0.013109713653012004,0.01793159369169202
training,0.05,phihyd_surface,240,0.01562770133657905,0.014006563796299016,0.0179458619447755
training,0.05,phihyd_surface,250,0.016346061110488662,0.013393587932613322,0.019051464075578083
training,0.05,phihyd_surface,260,0.01690284069708852,0.014284230584943087,0.019004752151317805
training,0.05,phihyd_surface,270,0.0174654881344107,0.015732028740469018,0.019189820664882232
training,0.05,phihyd_surface,280,0.01824863669727595,0.015496778744926285,0.020527951371818336
training,0.05,phihyd_surface,290,0.018848244420591964,0.015388463010570511,0.021288483894397192
training,0.05,phihyd_surface,300,0.01936211320230523,0.01716685613234332,0.02209848580093936
training,0.05,phihyd_surface,310,0.020209986810414186,0.01817728996091006,0.022368017042808577
training,0.05,phihyd_surface,320,0.021112222060490418,0.017185316439000727,0.024797662894981674
training,0.05,phihyd_surface,330,0.021589574850584516,0.018125840135897398,0.024929838227721508
training,0.05,phihyd_surface,340,0.022151573969428608,0.01996801055074457,0.02471972709896826
training,0.05,phihyd_surface,350,0.023350030729683075,0.02088281867911467,0.0269661782199391
training,0.05,phihyd_surface,360,0.02405515478279878,0.020426844911972046,0.027546032845985374
training,0.05,phihyd_surface,370,0.024408572726446927,0.02202796477889359,0.02723733856521577
training,0.05,phihyd_surface,380,0.025455232819744524,0.02311254527575289,0.028314270672152992
training,0.05,phihyd_surface,390,0.026571603845504166,0.022354743072286236,0.03125061394037247
training,0.05,phihyd_surface,400,0.027101714643143822,0.02273134884755848,0.03126210967773358
training,0.05,phihyd_surface,410,0.027775898505287305,0.024416926413377716,0.03154822126133058
training,0.05,phihyd_surface,420,0.029004744307349627,0.0247321324658981,0.0331975064743023
training,0.05,phihyd_surface,430,0.0297553216960041,0.025095583344996814,0.03531536120455008
training,0.05,phihyd_surface,440,0.030540627440970136,0.026433403493144724,0.035937823060725876
training,0.05,phihyd_surface,450,0.03181418630729872,0.02827161410725485,0.03620558283612311
training,0.05,phihyd_surface,460,0.0326734169795444,0.028603303893273063,0.038170820685305376
training,0.05,phihyd_surface,470,0.03352181030260016,0.02867941971292501,0.03882427027526055
training,0.05,phihyd_surface,480,0.034940396723665,0.03141491599820451,0.03889602778400121
training,0.05,phihyd_surface,490,0.03619398688185006,0.03155481080301078,0.04167407534802037
training,0.05,phihyd_surface,500,0.03716424947528694,0.03103716582182294,0.04330249953319772
training,0.05,phihyd_surface,510,0.03808173660326998,0.032998446787046325,0.043285146843072116
training,0.05,phihyd_surface,520,0.039380408425421856,0.03453863655171432,0.04484533124247659
training,0.05,phihyd_surface,530,0.040622963010808796,0.03490485102666255,0.04728142759292389
training,0.05,phihyd_surface,540,0.04169804450442664,0.03523623926624393,0.04728182068691985
training,0.05,phihyd_surface,550,0.042907942247317386,0.03707571719538322,0.04859575978404672
training,0.05,phihyd_surface,560,0.044444790829730955,0.03715604930150356,0.052331962029997986
training,0.05,phihyd_surface,570,0.04563675232295811,0.038623401412744375,0.053761733811403575
training,0.05,phihyd_surface,580,0.046596971785146234,0.03916779666170187,0.05356710269792435
training,0.05,phihyd_surface,590,0.048173579289270727,0.04130458337100398,0.055904609611520564
training,0.05,phihyd_surface,600,0.04948774086224863,0.041189260593064145,0.058247425325288205
training,0.05,phihyd_surface,610,0.05040416872374245,0.04079789194758638,0.058575713717176424
training,0.05,phihyd_surface,620,0.051703745593107385,0.04308559196866232,0.06013755772204823
training,0.05,phihyd_surface,630,0.05337003380379642,0.04308401858705743,0.06254018552169245
training,0.05,phihyd_surface,640,0.05466074428982555,0.04574337540850501,0.06224340823759338
training,0.05,phihyd_surface,650,0.056071139297884987,0.047717118505303996,0.06323052283584293
training,0.05,phihyd_surface,660,0.057791139790022206,0.048470946204256175,0.06624361772508044
training,0.05,phihyd_surface,670,0.05931831299543326,0.0499808891275814,0.0685378157679673
training,0.05,phihyd_surface,680,0.06047776497816436,0.050800573666319536,0.06951457767140821
training,0.05,phihyd_surface,690,0.06213608486193216,0.05262034428237224,0.07071132522004217
training,0.05,phihyd_surface,700,0.06393287995153321,0.053261732531119425,0.07357900479336336
training,0.05,phihyd_surface,710,0.06508292649437063,0.05415904681818801,0.07422333630089116
training,0.05,phihyd_surface,720,0.0663460934931749,0.05582072298024861,0.0757070124003533
training,0.05,phihyd_surface,730,0.06839846906762714,0.056979860075643,0.07900394576571644
training,0.05,phihyd_surface,740,0.07014356779142705,0.058517918507209166,0.08184232162802134
training,0.05,phihyd_surface,750,0.07127700587808505,0.05992959069897219,0.0829174547880011
training,0.05,phihyd_surface,760,0.07305738152842368,0.06097594861785695,0.08470308375042623
training,0.05,phihyd_surface,770,0.07510108120571062,0.0626475439425038,0.08746872938453813
training,0.05,phihyd_surface,780,0.07662831324504177,0.06356377862572202,0.08940322558362046
training,0.05,phihyd_surface,790,0.07817615104668868,0.06456533234073711,0.09099535490826835
training,0.05,phihyd_surface,800,0.08012403722625615,0.06518549474980494,0.09348435334719339
training,0.05,phihyd_surface,810,0.08199400034162918,0.06803361763904898,0.09522246010133302
training,0.05,phihyd_surface,820,0.0839481710234363,0.07100229284256522,0.09722086902987556
training,0.05,phihyd_surface,830,0.08610173562295995,0.07145991376956212,0.0995664290448518
training,0.05,phihyd_surface,840,0.08810546599897988,0.07298952617484186,0.1022174361953662
training,0.05,phihyd_surface,850,0.08999492939464807,0.07599589344344664,0.10476228185904955
training,0.05,phihyd_surface,860,0.09233268375854382,0.07674411891769851,0.10709145056870963
training,0.05,phihyd_surface,870,0.0947151060168011,0.07722140952609252,0.10929585814445933
training,0.05,phihyd_surface,880,0.09660313176948855,0.08019310667029476,0.11106381573547214
training,0.05,phihyd_surface,890,0.0986737290398679,0.08336040329901294,0.1137426109925229
training,0.05,phihyd_surface,900,0.10136201979382953,0.08415546130628988,0.11736058513203211
training,0.05,phihyd_surface,910,0.10376185725753166,0.08497109901814072,0.1202063089810674
training,0.05,phihyd_surface,920,0.10589093549788434,0.08754132471044364,0.1227808067837733
training,0.05,phihyd_surface,930,0.10851748467879307,0.09007750165336893,0.1264095532644965
training,0.05,phihyd_surface,940,0.11141483934715155,0.09187694678926125,0.1302208735934916
training,0.05,phihyd_surface,950,0.11410012849559781,0.09406157261494649,0.1337622107845349
training,0.05,phihyd_surface,960,0.11681095926950999,0.09593829160121563,0.1377078913294231
training,0.05,phihyd_surface,970,0.11976034839955733,0.0974283673364911,0.14225848420970724
training,0.05,phihyd_surface,980,0.12275795336755135,0.10023537101508816,0.14685420026949772
training,0.05,phihyd_surface,990,0.12595896906630338,0.10385062973362529,0.15136310132477135
training,0.05,phihyd_surface,1000,0.12941283472582413,0.1059595297050227,0.1560055299176673
training,0.05,sst,0,1.1318835574183149e-09,1.0135182918150389e-09,1.2538028943845416e-09
training,0.05,sst,10,0.003044793118512225,0.0026473671062999253,0.0034768479189259257
training,0.05,sst,20,0.0046605691373795355,0.004201651458025303,0.005245667355979731
training,0.05,sst,30,0.005907388445587509,0.005404087268457989,0.006483854573293559
training,0.05,sst,40,0.0069898277932837205,0.006299854601095418,0.00783146304374651
training,0.05,sst,50,0.008094883437417207,0.007030516138194201,0.009219464927737056
training,0.05,sst,60,0.009112859229983544,0.00831720259031197,0.010224625080688462
training,0.05,sst,70,0.010190671383728938,0.009247433034677089,0.01146213022180943
training,0.05,sst,80,0.01132844282979351,0.010180039933641813,0.012718737618184126
training,0.05,sst,90,0.012520314533858245,0.0115014146330778,0.013772842324009323
training,0.05,sst,100,0.013376807532118434,0.01237992170552755,0.014868680109881254
training,0.05,sst,110,0.01453789430475153,0.012701233216842231,0.016002763745734064
training,0.05,sst,120,0.01565684061500926,0.013654749390074862,0.017222037120676582
training,0.05,sst,130,0.016823884876173912,0.015294172996570838,0.018091403863918974
training,0.05,sst,140,0.01791812236491764,0.016449481400705103,0.01887238309258344
training,0.05,sst,150,0.019128833392608666,0.016437656930821786,0.02147936624592268
training,0.05,sst,160,0.02023768702957514,0.018153390746582565,0.02278391828825221
training,0.05,sst,170,0.02138925129258516,0.019644315151434125,0.02374648860615091
training,0.05,sst,180,0.022761994877310326,0.020379611960636746,0.02617997798305201
training,0.05,sst,190,0.02412462843569037,0.020122072888539982,0.028858719819623232
training,0.05,sst,200,0.024997455772689674,0.02262307286105521,0.030010953072397362
training,0.05,sst,210,0.02615856280037266,0.02365094973652986,0.029853102123063725
training,0.05,sst,220,0.02759931214067609,0.02440299241794757,0.030853241450503922
training,0.05,sst,230,0.028375754499903018,0.026287363508227322,0.03124090838047141
training,0.05,sst,240,0.028942783894144775,0.027437544877457056,0.031132355260574614
training,0.05,sst,250,0.030176718181173557,0.02816519601943836,0.03330942707143534
training,0.05,sst,260,0.032033883550110144,0.029069889458118243,0.03547401274139136
training,0.05,sst,270,0.03254845616732228,0.029907638491044962,0.03614526376780497
training,0.05,sst,280,0.03370993876018718,0.031233651048961038,0.03655757544766881
training,0.05,sst,290,0.03529372806867048,0.031974982360910634,0.038106525701694385
training,0.05,sst,300,0.036476585984355006,0.034622652992302036,0.03855162000001205
training,0.05,sst,310,0.037455428334925704,0.03523932689057661,0.04083632903974099
training,0.05,sst,320,0.039001941441950086,0.03500971153861465,0.044201616748150346
training,0.05,sst,330,0.03977061944253911,0.03609392053232744,0.04372608156754664
training,0.05,sst,340,0.04082873083920265,0.037837415437610454,0.042887003812780024
training,0.05,sst,350,0.042346214110525617,0.03945119123158964,0.044957277430124544
training,0.05,sst,360,0.043591469146270774,0.03961277802738152,0.047486705985462514
training,0.05,sst,370,0.04429893196898478,0.04092764282720955,0.046572254525955856
training,0.05,sst,380,0.045497739855855215,0.042691754996606296,0.04857796150877451
training,0.05,sst,390,0.04771974844612189,0.04593992205859041,0.052154227864605
training,0.05,sst,400,0.048575723074740874,0.04706428813935284,0.05105786906503932
training,0.05,sst,410,0.04934616122244666,0.047610079868001115,0.05113360138845854
training,0.05,sst,420,0.051199603505101735,0.04895465670999047,0.05392032515002422
training,0.05,sst,430,0.053293264724122213,0.050496554483394455,0.055943446840324235
training,0.05,sst,440,0.053880707972503786,0.05046646933289922,0.056448971193944
training,0.05,sst,450,0.05540338034786908,0.05064937167553026,0.058393286123545995
training,0.05,sst,460,0.057278519214751175,0.05211341916796844,0.061446399332369825
training,0.05,sst,470,0.05854787081567166,0.056277866064459676,0.060990189487928934
training,0.05,sst,480,0.060513017216376176,0.05801829669118136,0.06503393635618358
training,0.05,sst,490,0.06252262608557958,0.057819401222831385,0.06871781706444298
training,0.05,sst,500,0.06344285238978889,0.058181159776090376,0.07015414863210984
training,0.05,sst,510,0.06490030407522615,0.06127266192117833,0.0720813015773268
training,0.05,sst,520,0.06710400043839082,0.060683872301110435,0.07411810399884469
training,0.05,sst,530,0.06901193425782302,0.061611014251032464,0.0762751015937623
training,0.05,sst,540,0.07081360755931906,0.06378053878705518,0.07719204751821247
training,0.05,sst,550,0.07236953992177889,0.06591777093197293,0.08019792699830183
training,0.05,sst,560,0.07499546157362424,0.06648416498621713,0.08401433658209816
training,0.05,sst,570,0.0773086665790643,0.068091531747533,0.08734097853973459
training,0.05,sst,580,0.07888368656272668,0.06935941558473122,0.08959759173095407
training,0.05,sst,590,0.08091735538958995,0.0706932477875835,0.09276020289243962
training,0.05,sst,600,0.08335886794538963,0.07313306849978941,0.09770680894956238
training,0.05,sst,610,0.08536472604746206,0.07511174635125749,0.1008449201620019
training,0.05,sst,620,0.08692214142079054,0.07583141202201092,0.10507164207113662
training,0.05,sst,630,0.08860473382559016,0.07608281715033717,0.11028615747808065
training,0.05,sst,640,0.09046524406808229,0.07534044664285988,0.11345280671798415
training,0.05,sst,650,0.0922667084703361,0.07574476417071474,0.1165466438861564
training,0.05,sst,660,0.0939422836747814,0.07651270862612486,0.12058224281002862
training,0.05,sst,670,0.09552829350693792,0.07782110427974225,0.12476625754409848
training,0.05,sst,680,0.09694118896923028,0.07866016648639255,0.12883487667128293
training,0.05,sst,690,0.09839508655587643,0.08000230010549328,0.13165290777202876
training,0.05,sst,700,0.10034515703362823,0.07939772075937497,0.13436248358137848
training,0.05,sst,710,0.10175425083079429,0.08241668467776408,0.1374113565113047
training,0.05,sst,720,0.10267361152100471,0.08571578304322092,0.14097640216990276
training,0.05,sst,730,0.10437883523909633,0.0856767827041377,0.14508171048727522
training,0.05,sst,740,0.10636420733175327,0.08652592719600248,0.1483416699973717
training,0.05,sst,750,0.10732889508770802,0.08802486798910107,0.14933028371435814
training,0.05,sst,760,0.1085346348732491,0.08931044258405814,0.15064456546622199
training,0.05,sst,770,0.11063632491981623,0.09177466833354722,0.15170388597588694
training,0.05,sst,780,0.11241081611077239,0.09434468963466772,0.15113250764590758
training,0.05,sst,790,0.11353117112245373,0.09622880561059713,0.15127336413966597
training,0.05,sst,800,0.11511852389122064,0.09716025031621121,0.15274990318183967
training,0.05,sst,810,0.11722971423377473,0.09832360923833208,0.15290367522875473
training,0.05,sst,820,0.11885899919002814,0.09815149834048525,0.15291701782953432
training,0.05,sst,830,0.120746989201075,0.09861519954307002,0.15466283972865957
training,0.05,sst,840,0.12297628938629487,0.10096258682914705,0.15602828090137835
training,0.05,sst,850,0.12519869971873163,0.10301999694530467,0.15627406960599866
training,0.05,sst,860,0.12760972779507845,0.10346533608477074,0.15776257313554426
training,0.05,sst,870,0.13048294906426922,0.1056726386663492,0.16035433866029924
training,0.05,sst,880,0.13316126611413798,0.10783067827841832,0.16266633056914495
training,0.05,sst,890,0.13548746517968788,0.10829018228809313,0.1644262847912915
training,0.05,sst,900,0.138227493041773,0.11065962203509314,0.16581215821600545
training,0.05,sst,910,0.14133073618246098,0.1143439900624077,0.16702436082042368
training,0.05,sst,920,0.1438114187637341,0.11603518178067317,0.16873365726171582
training,0.05,sst,930,0.1464854050271534,0.11752710187859612,0.17126129380081562
training,0.05,sst,940,0.14989047405418768,0.12051679286440975,0.1733873983064399
training,0.05,sst,950,0.15307268779230007,0.12302413462854252,0.1744579061294639
training,0.05,sst,960,0.15572284781315826,0.12491549882023181,0.17614684813508336
training,0.05,sst,970,0.15865203850154252,0.1263845604570627,0.17870950824834111
training,0.05,sst,980,0.162050523981537,0.1282255943440452,0.1817378104385502
training,0.05,sst,990,0.1652658187566757,0.129429472037298,0.18619299830550692
training,0.05,sst,1000,0.16834196576134547,0.1310328780207783,0.19066224725124453
training,0.1,surface_speed,0,1.213457367124317e-10,1.0134465186999056e-10,1.3964699126898203e-10
training,0.1,surface_speed,10,0.0004781974862841509,0.0004064493551542974,0.0005677438502252268
training,0.1,surface_speed,20,0.0007427023674235498,0.000655425599688259,0.0008623238783066867
training,0.1,surface_speed,30,0.0009273912795871563,0.0008011813950961204,0.0010619360134574826
training,0.1,surface_speed,40,0.0011694500169049133,0.0010118733277900754,0.0012785751119242753
training,0.1,surface_speed,50,0.0013357894255878904,0.0011634060007978868,0.0015682208015189716
training,0.1,surface_speed,60,0.0014787249058015694,0.001307415233051409,0.0017436777978047586
training,0.1,surface_speed,70,0.0016640123833198948,0.0014776076687828277,0.0018342192604396468
training,0.1,surface_speed,80,0.0018487580905577603,0.0015170069749535795,0.00222010874492381
training,0.1,surface_speed,90,0.001971896242010063,0.0015480435679521328,0.0022106383423788167
training,0.1,surface_speed,100,0.0021997130005907894,0.0018003363106399667,0.0024263059473362525
training,0.1,surface_speed,110,0.0024717623944149037,0.0018811585218563302,0.0028161660697174204
training,0.1,surface_speed,120,0.002617394018320857,0.0018450210681453462,0.0030396098857757023
training,0.1,surface_speed,130,0.0028042834620329213,0.002054515475296276,0.0034628622057819385
training,0.1,surface_speed,140,0.0029740107826619912,0.00221479336058328,0.004048042884264969
training,0.1,surface_speed,150,0.00317905603499527,0.0021813084256693963,0.004859176345915457
training,0.1,surface_speed,160,0.003359348535499844,0.0024103134871914303,0.005452803074774035
training,0.1,surface_speed,170,0.003482372450529167,0.002488459752001539,0.0053012092846375595
training,0.1,surface_speed,180,0.0037294346719298696,0.002391333806681141,0.0058480075500958115
training,0.1,surface_speed,190,0.003779642681638967,0.0026924761828082413,0.006132797074376747
training,0.1,surface_speed,200,0.0038965755149905712,0.0029907734478985103,0.005844941278377133
training,0.1,surface_speed,210,0.0039840833904448356,0.002861685007646529,0.005604574046972532
training,0.1,surface_speed,220,0.004077886400095404,0.00319446853344802,0.005487981754653183
training,0.1,surface_speed,230,0.00406634675419838,0.0033838550115064974,0.005238737351795315
training,0.1,surface_speed,240,0.004211736615666167,0.0034534553143946945,0.005382064550485504
training,0.1,surface_speed,250,0.004335543794370943,0.0034947184652496656,0.005471368029243884
training,0.1,surface_speed,260,0.004365835915531451,0.003762522399492976,0.005254580931206599
training,0.1,surface_speed,270,0.004501688861553643,0.0037857481329253437,0.005610435782381533
training,0.1,surface_speed,280,0.004682757058888994,0.0037744973837393813,0.0060252046475014875
training,0.1,surface_speed,290,0.004745221921871514,0.004013780395326715,0.00591000606841175
training,0.1,surface_speed,300,0.004743071989585671,0.004113954092267591,0.0058291505323939475
training,0.1,surface_speed,310,0.0048147825724309794,0.003942735716062207,0.006041623152861164
training,0.1,surface_speed,320,0.004882096938775142,0.004012031475890608,0.0059894094671493064
training,0.1,surface_speed,330,0.004917683187955589,0.0043491093437447535,0.005689396833333201
training,0.1,surface_speed,340,0.004865726939580444,0.004079515889442037,0.0057026104473745075
training,0.1,surface_speed,350,0.005025594871097007,0.004293799853263347,0.005726389129359515
training,0.1,surface_speed,360,0.0050431757522662385,0.004407882830038534,0.005589689788793331
training,0.1,surface_speed,370,0.005081656292864382,0.004655449219721635,0.005559148442838429
training,0.1,surface_speed,380,0.0051522199979758074,0.0045058285334641625,0.005901432873864956
training,0.1,surface_speed,390,0.005242351105554948,0.004778231768806639,0.005903296995048588
training,0.1,surface_speed,400,0.005217875497843996,0.004862331435218634,0.005738692138791914
training,0.1,surface_speed,410,0.0053334629602727335,0.004905655313655707,0.005875762594914257
training,0.1,surface_speed,420,0.005502391826438813,0.004931419400887368,0.006094528554824623
training,0.1,surface_speed,430,0.005498624358499767,0.005127748620364046,0.006018607085307973
training,0.1,surface_speed,440,0.005543360625575267,0.004995013334461851,0.0061455148413354825
training,0.1,surface_speed,450,0.0057269266355662925,0.005177062557618905,0.006465751550483608
training,0.1,surface_speed,460,0.005847797309517162,0.005382084749454153,0.006580221782531336
training,0.1,surface_speed,470,0.005844085103881498,0.005401062453337007,0.006500451393824985
training,0.1,surface_speed,480,0.005933827792737894,0.005388262732597637,0.006602377376473303
training,0.1,surface_speed,490,0.006120701982863535,0.005501778332086491,0.006962129394661959
training,0.1,surface_speed,500,0.00622437079414929,0.0055566550561535555,0.007047944362939079
training,0.1,surface_speed,510,0.006243161361023001,0.005549634927757443,0.006886416290104606
training,0.1,surface_speed,520,0.006416650756659444,0.005553371289962732,0.007152835212665546
training,0.1,surface_speed,530,0.006588194182540271,0.005554973551031359,0.0072258727230466915
training,0.1,surface_speed,540,0.0067137074225932765,0.006018857724827979,0.007327838260335347
training,0.1,surface_speed,550,0.006851375393941662,0.005702218543801962,0.00778100978904947
training,0.1,surface_speed,560,0.007088367040959017,0.006007383336451368,0.00823223569202764
training,0.1,surface_speed,570,0.007070695317296143,0.005925001485874132,0.008070760008905345
training,0.1,surface_speed,580,0.007122710254493046,0.0060995679821449125,0.00815677647645771
training,0.1,surface_speed,590,0.007287817336075314,0.006299732768499938,0.00869356367039426
training,0.1,surface_speed,600,0.007372172735270505,0.006411121349771749,0.008924259995349584
training,0.1,surface_speed,610,0.007362852400839094,0.006559418863531807,0.008818938956136656
training,0.1,surface_speed,620,0.007485058561718787,0.006731456755935362,0.00879930194349659
training,0.1,surface_speed,630,0.0076051625157488355,0.0066666188727159785,0.00883546154956423
training,0.1,surface_speed,640,0.007694844301522797,0.006861543169677464,0.008671454203241018
training,0.1,surface_speed,650,0.007813930492614184,0.006731022760757291,0.008555293640710088
training,0.1,surface_speed,660,0.007987418205946294,0.006644274098909528,0.008988715558211726
training,0.1,surface_speed,670,0.00805803074955681,0.006962440492463054,0.008902787904302214
training,0.1,surface_speed,680,0.0081109874208768,0.0068450972489263896,0.008851116926511813
training,0.1,surface_speed,690,0.008270123391939934,0.006942409917471731,0.009272498548000697
training,0.1,surface_speed,700,0.008409832631415853,0.00708412959360042,0.009304179661624624
training,0.1,surface_speed,710,0.008472240775545982,0.0071413969419538825,0.00913942211174988
training,0.1,surface_speed,720,0.008537952662933264,0.007263850788846871,0.009105795196545557
training,0.1,surface_speed,730,0.008779112917143596,0.007661865012712593,0.009707886688608384
training,0.1,surface_speed,740,0.008870636480883215,0.007747856489980492,0.00959548959271024
training,0.1,surface_speed,750,0.008883489979606937,0.007839362727511946,0.009622030257095982
training,0.1,surface_speed,760,0.009035659215541055,0.00794570748721195,0.009760947674406023
training,0.1,surface_speed,770,0.009233178816835823,0.008022709879598982,0.010263600105706249
training,0.1,surface_speed,780,0.009288165186015822,0.007912003059387471,0.01035260942951448
training,0.1,surface_speed,790,0.009409807810748929,0.008113295122756693,0.010340134348588355
training,0.1,surface_speed,800,0.009593372625543679,0.008290789468199514,0.01054704994200203
training,0.1,surface_speed,810,0.009670563613680691,0.008114177189515692,0.01070345413648744
training,0.1,surface_speed,820,0.009760905726594136,0.007996015703491203,0.010724501265513636
training,0.1,surface_speed,830,0.009952893692872462,0.008278940460390731,0.01104470349277503
training,0.1,surface_speed,840,0.0100996703329905,0.00826329233935705,0.011023652176275812
training,0.1,surface_speed,850,0.010181415689268123,0.008141679881630032,0.011020248493782516
training,0.1,surface_speed,860,0.01032350201923093,0.008228365767310387,0.011142248618544662
training,0.1,surface_speed,870,0.01052576180021853,0.008432178271302453,0.01127630327569476
training,0.1,surface_speed,880,0.010692442874394992,0.008610290498568346,0.011717021799423149
training,0.1,surface_speed,890,0.010795540023716027,0.008693097248536473,0.011950831524350579
training,0.1,surface_speed,900,0.011049803399601417,0.009095946573206264,0.012272129337996549
training,0.1,surface_speed,910,0.011211914473453138,0.009465594852189941,0.012628571953256122
training,0.1,surface_speed,920,0.011303335057695305,0.009571626386198077,0.012901252374517811
training,0.1,surface_speed,930,0.011458134050635347,0.009636309115985373,0.01296206367106238
training,0.1,surface_speed,940,0.011724812437282113,0.0099061768365996,0.01322664837247778
training,0.1,surface_speed,950,0.011874897386259192,0.010033256014327165,0.01363150384121877
training,0.1,surface_speed,960,0.01204994424541324,0.010032068415955192,0.013731970503495297
training,0.1,surface_speed,970,0.01232266455279579,0.010144128729977917,0.014039595795849078
training,0.1,surface_speed,980,0.012559749554904933,0.010440778461876086,0.014362086511174743
training,0.1,surface_speed,990,0.01276521605888859,0.010459837911096144,0.014819015052642642
training,0.1,surface_speed,1000,0.013054133056824313,0.010563154406688783,0.015378733331929056
training,0.1,phihyd_surface,0,1.4711145145663378e-09,1.1952336766238244e-09,1.8222471272909608e-09
training,0.1,phihyd_surface,10,0.0018308939693423196,0.001378078476610847,0.002390584175701778
training,0.1,phihyd_surface,20,0.0028740075890971634,0.0021937643528392257,0.0037186145755988584
training,0.1,phihyd_surface,30,0.00379424907443841,0.0028614011651769775,0.004938322432724177
training,0.1,phihyd_surface,40,0.004657434848008251,0.0033191759665953885,0.006081345136158378
training,0.1,phihyd_surface,50,0.00549313329205592,0.00404372789847256,0.007242915565257259
training,0.1,phihyd_surface,60,0.0062515838655836705,0.004543715052671308,0.008292935558837972
training,0.1,phihyd_surface,70,0.007014834132796402,0.005084429505263864,0.009228919928882966
